Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"18.416","Randomized Algorithms",5,0,7,12,,,,"6.854J,6.041B,6.042J",,"Studies how randomization can be used to make algorithms simpler and more efficient via random sampling, random selection of witnesses, symmetry breaking, and Markov chains. Models of randomized computation. Data structures: hash tables, and skip lists. Graph algorithms: minimum spanning trees, shortest paths, and minimum cuts. Geometric algorithms: convex hulls, linear programming in fixed or arbitrary dimension. Approximate counting; parallel algorithms; online algorithms; derandomization techniques; and tools for probabilistic analysis of algorithms.","6.856[J]",,,"2017-2018",,,Y,,,,
"18.417","Introduction to Computational Molecular Biology",3,0,9,12,,,,"6.01,6.006,permission of instructor",,"Introduces the basic computational methods used to model and predict the structure of biomolecules (proteins, DNA, RNA). Covers classical techniques in the field (molecular dynamics, Monte Carlo, dynamic programming) to more recent advances in analyzing and predicting RNA and protein structure, ranging from Hidden Markov Models and 3-D lattice models to attribute Grammars and tree Grammars.",,,,,Y,,,,,,
"18.418","Topics in Computational Molecular Biology",3,0,9,12,,,,"18.417,6.047,permission of instructor",,"Covers current research topics in computational molecular biology. Recent research papers presented from leading conferences such as the SIGACT International Conference on Computational Molecular Biology (RECOMB). Topics include original research (both theoretical and experimental) in comparative genomics, sequence and structure analysis, molecular evolution, proteomics, gene expression, transcriptional regulation, and biological networks. Recent research by course participants also covered. Participants will be expected to present either group or individual projects to the class.",,,,,,,Y,,,,
"18.424","Seminar in Information Theory",3,0,9,12,,,,"18.05,18.600,6.041B;18.06,18.700,18.701",,"Considers various topics in information theory, including data compression, Shannon's Theorems, and error-correcting codes. Students present and discuss the subject matter. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,,,,Y,,,,
"18.425","Cryptography and Cryptanalysis",3,0,9,12,,,,"6.046J",,"A rigorous introduction to modern cryptography. Emphasis on the fundamental cryptographic primitives of public-key encryption, digital signatures, pseudo-random number generation, and basic protocols and their computational complexity requirements.","6.875[J]",,,,,,Y,,,,
"18.434","Seminar in Theoretical Computer Science",3,0,9,12,,,,"18.410",,"Topics vary from year to year. Students present and discuss the subject matter. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,,Y,,,,,"Y. Deshpande","Lecture,2-151/MWF/0/2"
"18.435","Quantum Computation",3,0,9,12,,,,"Permission of instructor",,"Provides an introduction to the theory and practice of quantum computation. Topics covered: physics of information processing; quantum algorithms including the factoring algorithm and Grover's search algorithm; quantum error correction; quantum communication and cryptography. Knowledge of quantum mechanics helpful but not required.","2.111[J],8.370[J]",,,,Y,,,,,"P. Shor","Lecture,4-370/TR/0/1-2.30"
"18.436","Quantum Information Science",3,0,9,12,,,,"18.435",,"Examines quantum computation and quantum information. Topics include quantum circuits, the quantum Fourier transform and search algorithms, the quantum operations formalism, quantum error correction, Calderbank-Shor-Steane and stabilizer codes, fault tolerant quantum computation, quantum data compression, quantum entanglement, capacity of quantum channels, and quantum cryptography and the proof of its security. Prior knowledge of quantum mechanics required.","6.443[J],8.371[J]",,,,,,Y,,,,
"18.437","Distributed Algorithms",3,0,9,12,,,,"6.046",,"Design and analysis of concurrent algorithms, emphasizing those suitable for use in distributed networks. Process synchronization, allocation of computational resources, distributed consensus, distributed graph algorithms, election of a leader in a network, distributed termination, deadlock detection, concurrency control, communication, and clock synchronization. Special consideration given to issues of efficiency and fault tolerance. Formal models and proof methods for distributed computation.","6.852[J]",,,,,,Y,,,,
"18.453","Combinatorial Optimization",3,0,9,12,,,,"18.06,18.700,18.701",,"Thorough treatment of linear programming and combinatorial optimization. Topics include matching theory, network flow, matroid optimization, and how to deal with NP-hard optimization problems. Prior exposure to discrete mathematics (such as 18.200) helpful.",,"18.4531",,"2017-2018",,,Y,,,,
"18.4531","Combinatorial Optimization",3,0,9,12,,,,"18.06,18.700,18.701",,"Thorough treatment of linear programming and combinatorial optimization. Topics include matching theory, network flow, matroid optimization, and how to deal with NP-hard optimization problems. Prior exposure to discrete mathematics (such as 18.200) helpful. Students in Course 18 must register for the undergraduate version, 18.453.",,"18.453",,"2017-2018",,,Y,,,,
"18.455","Advanced Combinatorial Optimization",3,0,9,12,,,,"18.453,permission of instructor",,"Advanced treatment of combinatorial optimization with an emphasis on combinatorial aspects. Non-bipartite matchings, submodular functions, matroid intersection/union, matroid matching, submodular flows, multicommodity flows, packing and connectivity problems, and other recent developments.",,,,"2017-2018",,Y,Y,Y,,,
"18.504","Seminar in Logic",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q;18.06,18.510,18.700,18.701",,"Students present and discuss the subject matter taken from current journals or books. Topics vary from year to year. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,"2017-2018",,,Y,,,,
"18.510","Introduction to Mathematical Logic and Set Theory",3,0,9,12,,,,"",,"Propositional and predicate logic. Zermelo-Fraenkel set theory. Ordinals and cardinals. Axiom of choice and transfinite induction. Elementary model theory: completeness, compactness, and Lowenheim-Skolem theorems. Godel's incompleteness theorem.",,,,"2018-2019",Y,,,,,"H. Cohn","Lecture,4-153/TR/0/2.30-4"
"18.515","Mathematical Logic",3,0,9,12,,,,"Permission of instructor",,"More rigorous treatment of basic mathematical logic, Godel's theorems, and Zermelo-Fraenkel set theory. First-order logic. Models and satisfaction. Deduction and proof. Soundness and completeness. Compactness and its consequences. Quantifier elimination. Recursive sets and functions. Incompleteness and undecidability. Ordinals and cardinals. Set-theoretic formalization of mathematics.",,,,,,,Y,,,,
"18.600","Probability and Random Variables",4,0,8,12,"REST",,,"Calculus II GIR",,"Probability spaces, random variables, distribution functions. Binomial, geometric, hypergeometric, Poisson distributions. Uniform, exponential, normal, gamma and beta distributions. Conditional probability, Bayes theorem, joint distributions. Chebyshev inequality, law of large numbers, and central limit theorem. Credit cannot also be received for 6.041A or 6.041B.",,,"15.079,15.0791",,Y,,Y,,,"J. Kelner","Lecture,54-100/MWF/0/10;Recitation,32-144/R/0/12,32-144/R/0/4"
"18.615","Introduction to Stochastic Processes",3,0,9,12,,,,"18.600,6.041B",,"Basics of stochastic processes. Markov chains, Poisson processes, random walks, birth and death processes, Brownian motion.",,,,,,,Y,,,,
"18.642","Topics in Mathematics with Applications in Finance",4,0,11,15,,,,"18.03;18.06;18.05,18.600",,"Introduction to mathematical concepts and techniques used in finance. Lectures focusing on linear algebra, probability, statistics, stochastic processes, and numerical methods are interspersed with lectures by financial sector professionals illustrating the corresponding application in the industry. Prior knowledge of economics or finance helpful but not required. Instruction and practice in written communication provided. Limited to 30.",,,,,Y,,,,,"P. Kempthorne, V. Strela, J. Xia","Lecture,4-163/TR/0/2.30-4;Recitation,2-136/F/0/12,2-136/F/0/1"
"18.650","Fundamentals of Statistics",4,0,8,12,,,,"18.600,6.041B",,"A broad treatment of statistics, concentrating on specific statistical techniques used in science and industry. Topics: hypothesis testing and estimation. Confidence intervals, chi-square tests, nonparametric statistics, analysis of variance, regression, correlation, decision theory, and Bayesian statistics.","IDS.014[J]","18.6501","15.075,IDS.013",,Y,,Y,,,"P. Rigollet","Lecture,2-190/TR/0/11-12.30;Recitation,4-265/W/0/3,4-265/W/0/4"
"18.6501","Fundamentals of Statistics",4,0,8,12,,,,"18.600,6.041B",,"A broad treatment of statistics, concentrating on specific statistical techniques used in science and industry. Topics: hypothesis testing and estimation. Confidence intervals, chi-square tests, nonparametric statistics, analysis of variance, regression, correlation, decision theory, and Bayesian statistics. Students in Course 18 must register for the undergraduate version, 18.650.",,"18.650[J],IDS.014[J]","15.075,IDS.013",,Y,,Y,,,,"Lecture,2-190/TR/0/11-12.30;Recitation,4-265/W/0/3,4-265/W/0/4"
"18.655","Mathematical Statistics",3,0,9,12,,,,"Permission of instructor",,"Decision theory, estimation, confidence intervals, hypothesis testing. Introduces large sample theory. Asymptotic efficiency of estimates. Exponential families. Sequential analysis.",,,,,,,Y,,,,
"18.657","Topics in Statistics",3,0,9,12,,,,"Permission of instructor",,"See also: 2.061 , 2.830 , 5.70 , 5.72 , 7.02 , 8.044 , 8.08 , 10.816 , 11.220 , 11.221 , 16.322 , 17.872 , 17.874 , 22.38 , HST.191 , and MAS.622J .",,,,,,,Y,,,,
"18.700","Linear Algebra",3,0,9,12,"REST",,,"Calculus II GIR",,"Vector spaces, systems of linear equations, bases, linear independence, matrices, determinants, eigenvalues, inner products, quadratic forms, and canonical forms of matrices. More emphasis on theory and proofs than in 18.06.",,,"18.06",,Y,,,,,"G. Oberdieck","Lecture,4-231/MWF/0/10"
"18.701","Algebra I",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q,permission of instructor",,"More extensive and theoretical than the 18.700-18.703 sequence. Experience with proofs necessary. First term: group theory, geometry, and linear algebra. Second term: group representations, rings, ideals, fields, polynomial rings, modules, factorization, integers in quadratic number fields, field extensions, Galois theory.",,,,,Y,,,,,"M. Artin","Lecture,2-190/MWF/0/11"
"18.702","Algebra II",,,,,,,,,,,,,,,,,,,,,
"18.703","Modern Algebra",3,0,9,12,,,,"Calculus II GIR",,"Focuses on traditional algebra topics that have found greatest application in science and engineering as well as in mathematics: group theory, emphasizing finite groups; ring theory, including ideals and unique factorization in polynomial and Euclidean rings; field theory, including properties and applications of finite fields. 18.700 and 18.703 together form a standard algebra sequence.",,,,,,,Y,,,,
"18.704","Seminar in Algebra",3,0,9,12,,,,"18.701;18.06,18.703;18.700,18.703",,"Topics vary from year to year. Students present and discuss the subject matter. Instruction and practice in written and oral communication provided. Some experience with proofs required. Enrollment limited.",,,,,,,Y,,,,
"18.705","Commutative Algebra",3,0,9,12,,,,"18.702",,"Exactness, direct limits, tensor products, Cayley-Hamilton theorem, integral dependence, localization, Cohen-Seidenberg theory, Noether normalization, Nullstellensatz, chain conditions, primary decomposition, length, Hilbert functions, dimension theory, completion, Dedekind domains.",,,,,Y,,,,,"A. Pixton","Lecture,2-136/TR/0/9.30-11"
"18.706","Noncommutative Algebra",3,0,9,12,,,,"18.702",,"Topics may include one or more of the following: Coxeter groups, Hecke algebras, their canonical bases and their representations.",,,,"2017-2018",,,Y,,,,
"18.708","Topics in Algebra",3,0,9,12,,,,"18.705",,,,,,"2018-2019",,,Y,,,,
"18.715","Introduction to Representation Theory",3,0,9,12,,,,"18.702,18.703",,"Algebras, representations, Schur's lemma. Representations of SL(2). Representations of finite groups, Maschke's theorem, characters, applications. Induced representations, Burnside's theorem, Mackey formula, Frobenius reciprocity. Representations of quivers.",,,,"2017-2018",Y,,,,,,
"18.721","Introduction to Algebraic Geometry",3,0,9,12,,,,"18.702;18.901",,"Presents basic examples of complex algebraic varieties, affine and projective algebraic geometry, sheaves, cohomology.",,,,"2018-2019",,,Y,,,,
"18.725","Algebraic Geometry I",3,0,9,12,,,,"","18.705","Introduces the basic notions and techniques of modern algebraic geometry. Covers fundamental notions and results about algebraic varieties over an algebraically closed field; relations between complex algebraic varieties and complex analytic varieties; and examples with emphasis on algebraic curves and surfaces. Introduction to the language of schemes and properties of morphisms. Knowledge of elementary algebraic topology, elementary differential geometry recommended, but not required.",,,,,Y,,,,,"G. Sacca","Lecture,2-147/TR/0/11-12.30"
"18.726","Algebraic Geometry II",3,0,9,12,,,,"18.725",,"Continuation of the introduction to algebraic geometry given in 18.725. More advanced properties of the varieties and morphisms of schemes, as well as sheaf cohomology.",,,,,,,Y,,,,
"18.727","Topics in Algebraic Geometry",3,0,9,12,,,,"18.725",,,,,,"2017-2018",Y,,,,,,
"18.737","Algebraic Groups",3,0,9,12,,,,"18.705",,"Structure of linear algebraic groups over an algebraically closed field, with emphasis on reductive groups. Representations of groups over a finite field using methods from etale cohomology. Some results from algebraic geometry are stated without proof.",,,,"2017-2018",Y,,,,,,
"18.745","Introduction to Lie Algebras",3,0,9,12,,,,"18.701,18.703",,"Topics may include structure of finite-dimensional Lie algebras; theorems of Engel and Lie; Cartan subalgebras and regular elements; trace form and Cartan's criterion; Chevalley's conjugacy theorem; classification and construction of semisimple Lie algebras; Weyl group; universal enveloping algebra and the Casimir operator; Weyl's complete reducibility theorem, Levi and Maltsev theorems; Verma modules; classification of irreducible finite-dimensional representations of semisimple Lie algebras; Weyl's character and dimension formulas.",,,,,,,Y,,,,
"18.747","Infinite-dimensional Lie Algebras",3,0,9,12,,,,"18.745",,,,,,,Y,,,,,"R. Bezrukavnikov","Lecture,2-147/TR/0/2.30-4"
"18.748","Topics in Lie Theory",3,0,9,12,,,,"Permission of instructor",,,,,,"2017-2018",Y,,,,,,
"18.755","Introduction to Lie Groups",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q;18.700,18.701",,"A general introduction to manifolds and Lie groups. The role of Lie groups in mathematics and physics. Exponential mapping. Correspondence with Lie algebras. Homogeneous spaces and transformation groups. Adjoint representation. Covering groups. Automorphism groups. Invariant differential forms and cohomology of Lie groups and homogeneous spaces. 18.101 recommended but not required.",,,,,Y,,,,,"D. Vogan","Lecture,2-143/TR/0/2.30-4"
"18.757","Representations of Lie Groups",3,0,9,12,,,,"18.745,18.755",,"Covers representations of locally compact groups, with emphasis on compact groups and abelian groups. Includes Peter-Weyl theorem and Cartan-Weyl highest weight theory for compact Lie groups.",,,,"2017-2018",,,Y,,,,
"18.781","Theory of Numbers",3,0,9,12,,,,"",,"An elementary introduction to number theory with no algebraic prerequisites. Primes, congruences, quadratic reciprocity, diophantine equations, irrational numbers, continued fractions, partitions.",,,,,,,Y,,,,
"18.782","Introduction to Arithmetic Geometry",3,0,9,12,,,,"18.702",,"Exposes students to arithmetic geometry, motivated by the problem of finding rational points on curves. Includes an introduction to p-adic numbers and some fundamental results from number theory and algebraic geometry, such as the Hasse-Minkowski theorem and the Riemann-Roch theorem for curves. Additional topics may include Mordell's theorem, the Weil conjectures, and Jacobian varieties.",,,,"2018-2019",Y,,,,,"D. Ranganathan","Lecture,2-146/TR/0/9.30-11"
"18.783","Elliptic Curves",3,0,9,12,,,,"18.703","18.702,permission of instructor","Computationally focused introduction to elliptic curves, with applications to number theory and cryptography. Topics include point-counting, isogenies, pairings, and the theory of complex multiplication, with applications to integer factorization, primality proving, and elliptic curve cryptography. Includes a brief introduction to modular curves and the proof of Fermat's Last Theorem.",,"18.7831",,"2017-2018",,,Y,,,,
"18.7831","Elliptic Curves",3,0,9,12,,,,"18.703","18.702,permission of instructor","Computationally focused introduction to elliptic curves, with applications to number theory and cryptography. Topics include point-counting, isogenies, pairings, and the theory of complex multiplication, with applications to integer factorization, primality proving, and elliptic curve cryptography. Includes a brief introduction to modular curves and the proof of Fermat's Last Theorem. Students in Course 18 must register for the undergraduate version, 18.783.",,"18.783",,"2017-2018",,,Y,,,,
"18.784","Seminar in Number Theory",3,0,9,12,,,,"18.06;18.100A,18.100B,18.100P,18.100Q",,"Topics vary from year to year. Students present and discuss the subject matter. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,,Y,,,,,"A. Shankar","Lecture,2-151/MWF/0/3"
"18.785","Number Theory I",3,0,9,12,,,,"","18.705","Dedekind domains, unique factorization of ideals, splitting of primes. Lattice methods, finiteness of the class group, Dirichlet's unit theorem. Local fields, ramification, discriminants. Zeta and L-functions, analytic class number formula. Adeles and ideles. Statements of class field theory and the Chebotarev density theorem.",,,,,Y,,,,,"A. Sutherland","Lecture,2-135/MW/0/1-2.30"
"18.786","Number Theory II",3,0,9,12,,,,"18.785",,"Continuation of 18.785. More advanced topics in number theory, such as Galois cohomology, proofs of class field theory, modular forms and automorphic forms, Galois representations, or quadratic forms.",,,,,,,Y,,,,
"18.787","Topics in Number Theory",3,0,9,12,,,,"Permission of instructor",,,,,,"2017-2018",Y,,,,,,
"18.821","Project Laboratory in Mathematics",3,6,3,12,"LAB",,,"Two mathematics subjects numbered 18.100,above",,"Guided research in mathematics, employing the scientific method. Students confront puzzling and complex mathematical situations, through the acquisition of data by computer, pencil and paper, or physical experimentation, and attempt to explain them mathematically. Students choose three projects from a large collection of options. Each project results in a laboratory report subject to revision; oral presentation on one or two projects. Projects drawn from many areas, including dynamical systems, number theory, algebra, fluid mechanics, asymptotic analysis, knot theory, and probability. Enrollment limited.",,,,,Y,,Y,,,"R. Bezrukavnikov","Lecture,2-132/TR/0/11-1"
"18.901","Introduction to Topology",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q,permission of instructor",,"Introduces topology, covering topics fundamental to modern analysis and geometry. Topological spaces and continuous functions, connectedness, compactness, separation axioms, covering spaces, and the fundamental group.",,"18.9011",,,Y,,Y,,,"G. Lusztig","Lecture,4-257/TR/0/2.30-4"
"18.9011","Introduction to Topology",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q,permission of instructor",,"Introduces topology, covering topics fundamental to modern analysis and geometry. Topological spaces and continuous functions, connectedness, compactness, separation axioms, covering spaces, and the fundamental group. Students in Course 18 must register for the undergraduate version, 18.901.",,"18.901",,,Y,,Y,,,,"Lecture,4-257/TR/0/2.30-4"
"18.904","Seminar in Topology",3,0,9,12,,,,"18.901",,"Topics vary from year to year and include the fundamental group and covering spaces. Time permitting, also covers the relationship between these objects and the theory of knots. Students present and discuss the subject matter. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,,Y,,,,,"Z. Xu","Lecture,2-151/MWF/0/12"
"18.905","Algebraic Topology I",3,0,9,12,,,,"18.701,18.703;18.901",,"Singular homology, CW complexes, universal coefficient and Künneth theorems, cohomology, cup products, Poincaré duality.",,,,,Y,,,,,"G. Tabuada","Lecture,2-147/MW/0/9.30-11"
"18.906","Algebraic Topology II",3,0,9,12,,,,"18.905",,"Continues the introduction to Algebraic Topology from 18.905. Topics include basic homotopy theory, spectral sequences, characteristic classes, and cohomology operations.",,,,,,,Y,,,,
"18.917","Topics in Algebraic Topology",3,0,9,12,,,,"18.906",,"Content varies from year to year. Introduces new and significant developments in algebraic topology with the focus on homotopy theory and related areas.",,,,,,,Y,,,,
"18.919","Graduate Topology Seminar",3,0,9,12,,,,"18.906",,"Study and discussion of important original papers in the various parts of algebraic topology. Open to all students who have taken 18.906 or the equivalent, not only prospective topologists.",,,,,Y,,,,,"H. Miller","Lecture,2-255/MWF/0/11"
"18.937","Topics in Geometric Topology",3,0,9,12,,,,"Permission of instructor",,"Content varies from year to year. Introduces new and significant developments in geometric topology.",,,,"2017-2018",,,Y,,,,
"18.950","Differential Geometry",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q;18.06,18.700,18.701",,"Introduction to differential geometry, centered on notions of curvature. Starts with curves in the plane, and proceeds to higher dimensional submanifolds. Computations in coordinate charts: first and second fundamental form, Christoffel symbols. Discusses the distinction between extrinsic and intrinsic aspects, in particular Gauss' theorema egregium. The Gauss-Bonnet theorem. Geodesics. Examples such as hyperbolic space.",,"18.9501",,,,,Y,,,,
"18.9501","Differential Geometry",3,0,9,12,,,,"18.100A,18.100B,18.100P,18.100Q;18.06,18.700,18.701",,"Introduction to differential geometry, centered on notions of curvature. Starts with curves in the plane, and proceeds to higher dimensional submanifolds. Computations in coordinate charts: first and second fundamental form, Christoffel symbols. Discusses the distinction between extrinsic and intrinsic aspects, in particular Gauss' theorema egregium. The Gauss-Bonnet theorem. Geodesics. Examples such as hyperbolic space. Students in Course 18 must register for the undergraduate version, 18.950.",,"18.950",,,,,Y,,,,
"18.952","Theory of Differential Forms",3,0,9,12,,,,"18.101;18.700,18.701",,"Multilinear algebra: tensors and exterior forms. Differential forms on R n : exterior differentiation, the pull-back operation and the Poincaré lemma. Applications to physics: Maxwell's equations from the differential form perspective. Integration of forms on open sets of R n . The change of variables formula revisited. The degree of a differentiable mapping. Differential forms on manifolds and De Rham theory. Integration of forms on manifolds and Stokes' theorem. The push-forward operation for forms. Thom forms and intersection theory. Applications to differential topology.",,,,,,,Y,,,,
"18.965","Geometry of Manifolds I",3,0,9,12,,,,"18.101,18.950,18.952",,"Differential forms, introduction to Lie groups, the DeRham theorem, Riemannian manifolds, curvature, the Hodge theory. 18.966 is a continuation of 18.965 and focuses more deeply on various aspects of the geometry of manifolds. Contents vary from year to year, and can range from Riemannian geometry (curvature, holonomy) to symplectic geometry, complex geometry and Hodge-Kahler theory, or smooth manifold topology. Prior exposure to calculus on manifolds, as in 18.952, recommended.",,,,,Y,,,,,"W. Minicozzi","Lecture,2-135/TR/0/9.30-11"
"18.966","Geometry of Manifolds II",3,0,9,12,,,,"18.965",,"Differential forms, introduction to Lie groups, the DeRham theorem, Riemannian manifolds, curvature, the Hodge theory. 18.966 is a continuation of 18.965 and focuses more deeply on various aspects of the geometry of manifolds. Contents vary from year to year, and can range from Riemannian geometry (curvature, holonomy) to symplectic geometry, complex geometry and Hodge-Kahler theory, or smooth manifold topology. Prior exposure to calculus on manifolds, as in 18.952, is recommended.",,,,,,,Y,,,,
"18.968","Topics in Geometry",3,0,9,12,,,,"18.965",,,,,,"2017-2018",Y,,,,,,
"18.979","Graduate Geometry Seminar",3,0,9,12,,,,"Permission of instructor",,"Content varies from year to year. Study of classical papers in geometry and in applications of analysis to geometry and topology.",,,,"2017-2018",,,Y,,,,
"18.994","Seminar in Geometry",3,0,9,12,,,,"18.101,18.102,18.103,18.112",,"Students present and discuss subject matter taken from current journals or books. Topics vary from year to year. Instruction and practice in written and oral communication provided. Enrollment limited.",,,,,,,Y,,,,
"18.999","Research in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for study of graduate-level topics in mathematics under the supervision of a member of the department. For graduate students desiring advanced work not provided in regular subjects.",,,,,Y,,Y,Y,,"B. Peskin",
"18.UR","Undergraduate Research",,,,,,,,"Permission of instructor",,"Undergraduate research opportunities in mathematics. Permission required in advance to register for this subject. For further information, consult the departmental coordinator.",,,,,Y,Y,Y,Y,,"A. Ferrigno, S. Johnson",
"18.THG","Graduate Thesis",,,,,,,,"Permission of instructor",,"Program of research leading to the writing of a Ph.D. thesis; to be arranged by the student and an appropriate MIT faculty member.",,,,,Y,Y,Y,Y,,"B. Peskin",
"18.S096","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the Mathematics faculty on an ad hoc basis, subject to departmental approval. 18.S097 is graded P/D/F.",,,,,Y,Y,Y,,,"E. Mossel","Lecture,2-131/MW/0/9.30-11"
"18.S097","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the Mathematics faculty on an ad hoc basis, subject to departmental approval. 18.S097 is graded P/D/F.",,,,,,Y,Y,,,,
"18.S995","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of advanced subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the mathematics faculty on an ad hoc basis, subject to departmental approval.",,,,,Y,,,,,"J. Dunkel","Lecture,2-135/MW/0/11-12.30"
"18.S996","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of advanced subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the Mathematics faculty on an ad hoc basis, subject to Departmental approval.",,,,,,,Y,,,,
"18.S997","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of advanced subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the Mathematics faculty on an ad hoc basis, subject to Departmental approval.",,,,,Y,,,,,"Y. Zhao","Lecture,66-144/TR/0/9.30-11"
"18.S998","Special Subject in Mathematics",,,,,,,,"Permission of instructor",,"Opportunity for group study of advanced subjects in mathematics not otherwise included in the curriculum. Offerings are initiated by members of the Mathematics faculty on an ad hoc basis, subject to departmental approval.",,,,,,Y,,,,,
"20.001","Introduction to Professional Success and Leadership in Biological Engineering",,,,1,,,,"",,"Interactive introduction to the discipline of Biological Engineering through presentations by alumni practitioners, with additional panels and discussions on skills for professional development. Presentations emphasize the roles of communication through writing and speaking, building and maintaining professional networks, and interpersonal and leadership skills in building successful careers. Provides practical advice about how to prepare for job searches and graduate or professional school applications from an informed viewpoint. Prepares students for UROPs, internships, and selection of BE electives.",,,,,Y,,Y,,,"L. Griffith","Lecture,4-270/W/0/9"
"20.002","Metakaryotic Biology and Epidemiology",,,,2,,,,"",,"Introduces non-eukaryotic metakaryotic cells that serve as the stem cells of human fetal/juvenile growth and development. Considers their peculiar modes of genome organization in chromosomal rings, replication via dsRNA/DNA intermediates and amitotic segregation. Explores the hypothesis that high mutation rates in these cells lead to cancers and atherosclerotic plaques and account for the increasing death rates observed with human age.",,"20.A02",,,Y,,,,,"W. Thilly","Lecture,56-711/F/0/3-5"
"20.020","Introduction to Biological Engineering Design Using Synthetic Biology",3,3,3,9,,,,"",,"Project-based introduction to the engineering of synthetic biological systems. Throughout the term, students develop projects that are responsive to real-world problems of their choosing, and whose solutions depend on biological technologies. Lectures, discussions, and studio exercises will introduce components and control of prokaryotic and eukaryotic behavior; DNA synthesis, standards, and abstraction in biological engineering; and issues of human practice, including biological safety, security, ethics, and ownership, sharing, and innovation. Preference to freshmen.",,"20.385",,"2017-2018",,,Y,,,,
"20.102","Stem Cells in Organogenesis, Carcinogenesis, and Atherogenesis",3,0,9,12,,,,"Calculus II GIR;Biology GIR;Chemistry GIR",,"Study of the amitotic metakaryotic stem cells in fetal/juvenile organogenesis and wound healing. Explores their roles as stem cells in clonal diseases such as cancers and atherosclerosis. Application of a hypermutable/mutator stem cell model to the analysis of age-specific mortality from clonal diseases. Students taking 20.215 do additional research and computer modeling.",,"20.215",,,Y,,,,,"W. Thilly","Lecture,16-220/TR/0/1-2.30"
"20.104","Environmental Cancer Risks, Prevention, and Therapy",3,0,9,12,,,,"Calculus II GIR;Biology GIR;Chemistry GIR",,"Analysis of the history of cancer and vascular disease mortality rates in predominantly European- and African-American US cohorts, 1895-2010, to discover specific historical shifts. Shifts identified are explored in terms of contemporaneously changing environmental risk factors: air-, food- and water-borne chemicals; subclinical infections; diet and lifestyles. Role of occupational data identifying general risk factors. Considers the hypotheses that environmental factors affect metakaryotic stem cell mutation rates in fetuses and juveniles and/or the growth rates of preneoplastic stem cells in adults. Interaction of environmental and inherited risks. Introduces the use of metakaryocidal drugs to treat cancer in clinical trials.","1.081[J]",,,,,,Y,,,,
"20.106","Systems Microbiology",3,0,9,12,,,,"Chemistry GIR;Biology GIR",,"Introductory microbiology from a systems perspective - considers microbial diversity and the integration of data from a molecular, cellular, organismal, and ecological context to understand the interaction of microbial organisms with their environment. Special emphasis on specific viral, bacterial, and eukaryotic microorganisms and their interaction with animal hosts with focus on contemporary problems in areas such as vaccination, emerging disease, antimicrobial drug resistance, and toxicology.","1.084[J]",,,"2017-2018",Y,,,,,,
"20.109","Laboratory Fundamentals in Biological Engineering",2,8,5,15,"LAB",,,"Biology GIR;Chemistry GIR;6.0002;18.03;20.110",,"Introduces experimental biochemical and molecular techniques from a quantitative engineering perspective. Experimental design, data analysis, and scientific communication form the underpinnings of this subject. Examples of discovery-based experimental modules include DNA engineering in which students design, construct, and use genetic material; parts engineering, which emphasizes protein design and quantitative assessment of protein performance; systems engineering, in which students consider genome-wide consequences of genetic perturbations; and biomaterials engineering, in which students use biologically-encoded devices to design and build materials. Students complete some laboratory time online in advance of each class. Enrollment limited; priority to Course 20 majors.",,,,,Y,,Y,,,"B. Engelward, N. Lyell","Lecture,16-220/TR/0/11;Lab,56-322/TR/0/1-5,56-322/WF/0/1-5"
