Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"6.374","Analysis and Design of Digital Integrated Circuits","6.012;6.004",,,,,,Y,,,,"V. Sze",,,
"6.375","Complex Digital Systems Design","6.004",,,,,"2017-2018",,,Y,,,,,
"6.419","Statistics, Computation and Applications","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"IDS.012[J]",,"6.439[J],IDS.131[J]",,Y,,,,"C. Uhler, S. Jegelka",,,
"6.431A","Introduction to Probability I","Calculus II GIR",,,,"6.041A",,Y,,Y,,,,,
"6.431B","Introduction to Probability II","6.431A",,,,"6.041B",,Y,,Y,,,,,
"6.434","Statistics for Engineers and Scientists","Calculus II GIR,18.06,6.431B,permission of instructor",,"16.391[J]",,,,Y,,,,"M. Win",,,
"6.436","Fundamentals of Probability","Calculus II GIR",,"15.085[J]",,,,Y,,,,"T. Broderick",,,
"6.437","Inference and Information","6.008,6.041B,6.436",,,,,,,,Y,,,,,
"6.438","Algorithms for Inference","6.008,6.041B,6.436;18.06",,,,,,Y,,,,"G. Bresler",,,
"6.439","Statistics, Computation and Applications","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"IDS.131[J]",,"6.419[J],IDS.012[J]",,Y,,,,"C. Uhler, S. Jegelka",,,
"6.440","Essential Coding Theory","6.006;6.045",,,,,"2017-2018",,,Y,,,,,
"6.441","Information Theory","6.041B",,,,,"2017-2018",,,Y,,,,,
"6.442","Optical Networks","6.041B,6.042",,,,,"2018-2019",,,Y,,,,,
"6.443","Quantum Information Science","18.435",,"8.371[J],18.436[J]",,,,,,Y,,,,,
"6.450","Principles of Digital Communication","6.011",,,,,"2017-2018",Y,,,,,,,
"6.452","Principles of Wireless Communication","6.450",,,,,"2017-2018",Y,,,,,,,
"6.453","Quantum Optical Communication","6.011;18.06",,,,,"2017-2018",Y,,,,,,,
"6.454","Graduate Seminar in Area I","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"6.456","Array Processing","6.341;2.687,6.011,18.06",,,,,,Y,,,,"E. Fischell",,,
"6.503","Foundations of Algorithms and Computational Techniques in Systems Biology","6.021,6.034,6.046,6.336,18.417,permission of instructor",,,,"6.581[J],20.482[J]","2017-2018",,,Y,,,,,
"6.521","Cellular Neurophysiology and Computing","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.794[J],9.021[J],20.470[J],HST.541[J]",,"2.791[J],6.021[J],9.21[J],20.370[J]",,Y,,,,"T. Heldt",,,
"6.522","Quantitative Physiology: Organ Transport Systems","2.006,6.013;6.021",,"2.796[J]",,"2.792[J],6.022[J],HST.542[J]",,,,Y,,,,,
"6.524","Molecular, Cellular, and Tissue Biomechanics","Biology GIR;2.002,2.006,6.013,10.301,10.302",,"2.798[J],3.971[J],10.537[J],20.410[J]",,,"2017-2018",Y,,,,,,,
"6.525","Medical Device Design","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.75[J],HST.552[J]",,"2.750[J],6.025[J]",,Y,,,,"N. Hanumara, G. Hom",,,
"6.542","Laboratory on the Physiology, Acoustics, and Perception of Speech","Permission of instructor",,"24.966[J],HST.712[J]",,,,,,Y,,,,,
"6.544","Advanced Topics in BioEECS","Permission of instructor",,,,,,Y,,Y,,,,,
"6.545","Advanced Topics in BioEECS","Permission of instructor",,,,,,Y,,Y,,,,,
"6.552","Signal Processing by the Auditory System: Perception","6.003;6.041B,6.431B;permission of instructor",,"HST.716[J]",,,"2017-2018",Y,,,,,,,
"6.555","Biomedical Signal and Image Processing","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"16.456[J],HST.582[J]","HST.482",,,,,Y,,,,,
"6.556","Data Acquisition and Image Reconstruction in MRI","6.011",,"HST.580[J]",,,,Y,,,,"E. Adalsteinsson",,,
"6.557","Biomolecular Feedback Systems","18.03,Biology GIR,permission of instructor",,"2.18[J]",,"2.180[J],6.027[J]",,,,Y,,,,,
"6.561","Fields, Forces, and Flows in Biological Systems","Permission of instructor",,"2.795[J],10.539[J],20.430[J]",,,,Y,,,,"A. Grodzinsky",,,
"6.580","Principles of Synthetic Biology","",,"20.305[J]",,"6.589[J],20.405[J]","2017-2018",Y,,,,,,,
"6.581","Foundations of Algorithms and Computational Techniques in Systems Biology","6.021,6.034,6.046,6.336,18.417,permission of instructor",,"20.482[J]",,"6.503","2017-2018",,,Y,,,,,
"6.589","Principles of Synthetic Biology","",,"20.405[J]",,"6.580[J],20.305[J]","2017-2018",Y,,,,"R. Weiss",,,
"6.602","Fundamentals of Photonics","2.71,6.013,8.07",,,,"6.621","2017-2018",Y,,,,,,,
"6.621","Fundamentals of Photonics","2.71,6.013,8.07",,,,"6.602","2017-2018",Y,,,,,,,
"6.630","Electromagnetics","6.003,6.007",,,,,,Y,,,,"R. Shin",,,
"6.631","Optics and Photonics","6.013,8.07",,,,,,Y,,,,"J. Fujimoto",,,
"6.632","Electromagnetic Wave Theory","6.013,6.630,8.07",,,,,"2018-2019",,,Y,,,,,
"6.634","Nonlinear Optics","6.013,8.07",,"8.431[J]",,,,,,Y,,,,,
"6.637","Optical Signals, Devices, and Systems","6.003",,,,"6.161",,Y,,,,,,,
"6.641","Electromagnetic Fields, Forces, and Motion","6.013",,,,,"2017-2018",Y,,,,,,,
"6.642","Continuum Electromechanics","6.641,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"6.644","Advanced Topics in Applied Physics","Permission of instructor",,,,,,Y,,,,,,,
"6.645","Advanced Topics in Applied Physics","Permission of instructor",,,,,,Y,,,,,,,
"6.685","Electric Machines","6.061,6.690;permission of instructor",,,,,"2018-2019",Y,,,,"J. Kirtley",,,
"6.690","Introduction to Electric Power Systems","6.002;6.013",,,,"6.061","2017-2018",,,Y,,,,,
"6.695","Engineering, Economics and Regulation of the Electric Power Sector","14.01,22.081,IDS.060,permission of instructor",,"15.032[J],IDS.505[J]",,"IDS.064",,,,Y,,,,,
"6.701","Introduction to Nanoelectronics","6.003",,,,"6.719","2017-2018",Y,,,,,,,
"6.717","Design and Fabrication of Microelectromechanical Systems","6.003,2.003,Physics II GIR;permission of instructor",,"2.374[J]",,"2.372[J],6.777[J]","2017-2018",,,Y,,,,,
"6.719","Nanoelectronics","6.003",,,,"6.701","2017-2018",Y,,,,,,,
"6.720","Integrated Microelectronic Devices","6.012,3.42",,"3.43[J]",,,,Y,,,,"J. Del Alamo, A. Vardy",,,
"6.728","Applied Quantum and Statistical Physics","6.003;18.06",,,,,,Y,,,,"P. Hagelstein",,,
"6.730","Physics for Solid-State Applications","6.013;6.728",,,,,,,,Y,,,,,
"6.731","Semiconductor Optoelectronics: Theory and Design","6.728;6.012",,,,,"2018-2019",,,Y,,,,,
"6.732","Physics of Solids","6.730,8.231",,,,,"2017-2018",Y,,,,,,,
"6.735","Advanced Topics in Materials, Devices, and Nanotechnology","Permission of instructor",,,,,,Y,,Y,,,,,
"6.736","Advanced Topics in Materials, Devices, and Nanotechnology","Permission of instructor",,,,,,Y,,Y,,,,,
"6.774","Physics of Microfabrication: Front End Processing","6.152",,,,,,Y,,,,,,,
"6.775","CMOS Analog and Mixed-Signal Circuit Design","6.301",,,,,,,,Y,,,,,
"6.776","High Speed Communication Circuits","6.301",,,,,,Y,,,,"R. Han",,,
"6.777","Design and Fabrication of Microelectromechanical Systems","6.003,2.003,Physics II GIR;permission of instructor",,"2.372[J]",,"2.374[J],6.717[J]","2017-2018",,,Y,,,,,
"6.780","Control of Manufacturing Processes","2.008,6.041B,6.152,15.064",,"2.830[J]",,,,,,Y,,,,,
"6.781","Nanostructure Fabrication","6.152,6.161,2.710;permission of instructor",,"2.391[J]",,,"2017-2018",,Y,Y,Y,,,,
"6.801","Machine Vision","6.003,permission of instructor",,,,"6.866","2017-2018",Y,,,,,,,
"6.802","Foundations of Computational and Systems Biology","Biology GIR,6.0002,6.01;7.05;permission of instructor",,"20.390[J]",,"6.874[J],20.490,HST.506[J]",,,,Y,,,,,
"6.803","The Human Intelligence Enterprise","6.034,permission of instructor",,,,"6.833",,,,Y,,,,,
"6.804","Computational Cognitive Science","6.008,6.036,6.041B,9.40,18.05,permission of instructor",,"9.66[J]",,"9.660",,Y,,,,"J. Tenenbaum",,,
"6.805","Foundations of Information Policy","Permission of instructor",,"STS.085[J]",,"STS.487",,Y,,,,"H. Abelson, D. Weitzner",,"HASS-S",
"6.806","Advanced Natural Language Processing","6.046,permission of instructor",,,,"6.864",,Y,,,,"R. Barzilay",,,
"6.807","Computational Fabrication","6.837,permission of instructor",,,,,,,,Y,,,,,
"6.809","Interactive Music Systems","21M.301;6.01;permission of instructor",,"21M.385[J]",,"21M.585",,Y,,Y,,"E. Egozy",,"HASS-A",
"6.811","Principles and Practice of Assistive Technology","Permission of instructor",,"2.78[J],HST.420[J]",,,,Y,,,,"J. Greenberg",,,
"6.813","User Interface Design and Implementation","6.031,permission of instructor",,,,"6.831",,,,Y,,,,,
"6.814","Database Systems","6.033;6.046,6.006;permission of instructor",,,,"6.830",,Y,,,,"S. Madden",,,
"6.815","Digital and Computational Photography","Calculus II GIR;6.031",,,,"6.865",,Y,,,,"F. Durand",,,
"6.816","Multicore Programming","6.006",,,,"6.836","2017-2018",,,Y,,,,,
"6.819","Advances in Computer Vision","6.041B,6.042;18.06",,,,"6.869",,Y,,,,"W. Freeman",,,
"6.820","Foundations of Program Analysis","6.035",,,,,"2018-2019",Y,,,,"A. Solar Lezama",,,
"6.822","Formal Reasoning About Programs","6.031;6.042",,,,,,,,Y,,,,,
"6.823","Computer System Architecture","6.004",,,,,"2017-2018",,,Y,,,,,
"6.824","Distributed Computer Systems Engineering","6.033;permission of instructor",,,,,,,,Y,,,,,
"6.826","Principles of Computer Systems","Permission of Instructor",,,,,,Y,,,,"N. Zeldovich, M. Kaashoek",,,
"6.828","Operating System Engineering","6.031;6.033",,,,,,Y,,,,"R. Morris",,,
"6.829","Computer Networks","6.033,permission of instructor",,,,,,Y,,,,"M. Alizadeh Attar",,,
"6.830","Database Systems","6.033;6.046,6.006;permission of instructor",,,,"6.814",,Y,,,,,,,
"6.831","User Interface Design and Implementation","6.031,permission of instructor",,,,"6.813",,,,Y,,,,,
"6.832","Underactuated Robotics","6.141,2.12,2.165,permission of instructor",,,,,,,,Y,,,,,
"6.833","The Human Intelligence Enterprise","6.034",,,,"6.803",,,,Y,,,,,
"6.834","Cognitive Robotics","6.041B,6.042,16.09;16.413,6.034",,"16.412[J]",,,,,,Y,,,,,
"6.835","Intelligent Multimodal User Interfaces","6.031,6.034,permission of instructor",,,,,,,,Y,,,,,
"6.836","Multicore Programming","6.006",,,,"6.816","2017-2018",,,Y,,,,,
"6.837","Computer Graphics","Calculus II GIR;6.031;permission of instructor",,,,,,Y,,,,"J. Solomon",,,
"6.838","Advanced Topics in Computer Graphics","6.837",,,,,,,,Y,,,,,
"6.839","Advanced Computer Graphics","18.06,6.031,6.837,permission of instructor",,,,,,,,Y,,,,,
"6.840","Theory of Computation","18.200,18.062J",,"18.4041[J]",,"18.404",,Y,,,,"M. Sipser",,,
"6.841","Advanced Complexity Theory","18.404",,"18.405[J]",,,"2018-2019",Y,,,,"R. Williams",,,
"6.842","Randomness and Computation","6.046;6.840",,,,,"2018-2019",Y,,,,"R. Rubinfeld",,,
"6.845","Quantum Complexity Theory","6.045;6.840;18.435",,,,,"2017-2018",Y,,,,,,,
"6.846","Parallel Computing","6.004,permission of instructor",,,,,,,,Y,,,,,
"6.849","Geometric Folding Algorithms: Linkages, Origami, Polyhedra","6.046,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"6.850","Geometric Computing","6.046",,,,,"2017-2018",,,Y,,,,,
"6.851","Advanced Data Structures","6.046",,,,,"2018-2019",Y,,,,"E. Demaine",,,
"6.852","Distributed Algorithms","6.046",,"18.437[J]",,,,,,Y,,,,,
"6.853","Topics in Algorithmic Game Theory","6.006,6.046",,,,,"2017-2018",,,Y,,,,,
"6.854","Advanced Algorithms","6.041B,6.042,18.600;6.046",,"18.415[J]",,,,Y,,,,"D. Karger",,,
"6.856","Randomized Algorithms","6.854J,6.041B,6.042J",,"18.416[J]",,,"2017-2018",,,Y,,,,,
"6.857","Network and Computer Security","6.033;6.042J",,,,,,,,Y,,,,,
"6.858","Computer Systems Security","6.033;6.031",,,,,,,,Y,,,,,
"6.860","Statistical Learning Theory and Applications","6.867,6.041B,18.06,permission of instructor",,"9.520[J]",,,,Y,,,,"T. Poggio",,,
"6.861","Aspects of a Computational Theory of Intelligence","Permission of instructor",,"9.523[J]",,,,Y,,,,"T. Poggio",,,
"6.862","Applied Machine Learning","Permission of instructor",,,,"6.036",,,,Y,,,,,
"6.863","Natural Language and the Computer Representation of Knowledge","6.034",,"9.611[J]",,,,,,Y,,,,,
"6.864","Advanced Natural Language Processing","6.046,permission of instructor",,,,"6.806",,Y,,,,,,,
"6.865","Advanced Computational Photography","Calculus II GIR;6.031",,,,"6.815",,Y,,,,,,,
"6.866","Machine Vision","6.003,permission of instructor",,,,"6.801","2017-2018",Y,,,,,,,
"6.867","Machine Learning","6.041B,18.600,18.06",,,,,,Y,,,,"D. Shah, D. Sontag",,,
"6.868","The Society of Mind","Must have read "The Society of Mind";"The Emotion Machine";permission of instructor",,"MAS.731[J]",,,"2017-2018",,,Y,,,,,
"6.869","Advances in Computer Vision","6.041B,6.042;18.06",,,,"6.819",,Y,,,,,,,
"6.870","Advanced Topics in Computer Vision","6.801,6.869,permission of instructor",,,,,,Y,,,,"B. Horn",,,
"6.871","Performance Engineering of Software Systems","6.004;6.006;6.031",,,,"6.172",,Y,,,,,,,
"6.872","Biomedical Computing","6.034,6.036,permission of instructor",,"HST.950[J]",,,,Y,,,,"P. Szolovits",,,
"6.874","Computational Systems Biology","Biology GIR;18.600,6.041B",,"HST.506[J]",,"6.802[J],20.390[J],20.490",,,,Y,,,,,
"6.875","Cryptography and Cryptanalysis","6.046J",,"18.425[J]",,,,,,Y,,,,,
"6.876","Advanced Topics in Cryptography","6.875",,,,,,Y,,,,"V. Vaikuntanathan",,,
"6.878","Advanced Computational Biology: Genomes, Networks, Evolution","6.006;6.041B;Biology GIR;permission of instructor",,"HST.507[J]",,"6.047",,Y,,,,"M. Kellis",,,
"6.881","Advanced Topics in Artificial Intelligence","Permission of instructor",,,,,,Y,,Y,,,,,
"6.882","Advanced Topics in Artificial Intelligence","Permission of instructor",,,,,,Y,,Y,,,,,
"6.883","Advanced Topics in Artificial Intelligence","Permission of instructor",,,,,,Y,,Y,,,,,
"6.884","Advanced Topics in Artificial Intelligence","Permission of instructor",,,,,,Y,,,,,,,
"6.885","Advanced Topics in Computer Systems","Permission of instructor",,,,,,Y,Y,,,"J. Emer, V. Sze, J. Balzer",,,
"6.886","Advanced Topics in Computer Systems","Permission of instructor",,,,,,Y,Y,,,"J. Emer, V. Sze, J. Balzer",,,
"6.887","Advanced Topics in Computer Systems","Permission of instructor",,,,,,Y,Y,,,"J. Emer, V. Sze, J. Balzer",,,
"6.888","Advanced Topics in Computer Systems","Permission of instructor",,,,,,Y,Y,,,"J. Emer, V. Sze, J. Balzer",,,
"6.889","Advanced Topics in Theoretical Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.890","Advanced Topics in Theoretical Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.891","Advanced Topics in Theoretical Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.892","Advanced Topics in Theoretical Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.893","Advanced Topics in Theoretical Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.894","Advanced Topics in Graphics and Human-Computer Interfaces","Permission of instructor",,,,,,Y,,Y,,,,,
"6.895","Advanced Topics in Graphics and Human-Computer Interfaces","Permission of instructor",,,,,,Y,,Y,,,,,
"6.896","Advanced Topics in Graphics and Human-Computer Interfaces","Permission of instructor",,,,,,Y,,Y,,,,,
"6.901","Innovation Engineering: Moving Ideas to Impact","",,"15.359[J]",,,,Y,,,,"F. Murray, K. McGrath, V. Bulovic",,,
"6.902","Engineering Innovation and Design","",,,,,,Y,,Y,,"C. Kotelly",,,
"6.903","Patents, Copyrights, and the Law of Intellectual Property","",,,,,,,,Y,,,,,
"6.904","Ethics for Engineers","",,,,"6.9041",,Y,,Y,,"B. Trout",,,
"6.9041","Ethics for Engineers - Independent Inquiry","",,,,"1.082[J],2.900[J],6.904[J],10.01[J],22.014[J]",,Y,,Y,,"B. Trout",,,
"6.905","Large-scale Symbolic Systems","6.034,permission of instructor",,,,"6.945",,,,Y,,,,,
"6.906","StartMIT: Workshop for Entrepreneurs and Innovators","",,,,"6.936",,,Y,,,,,,
"6.907","Entrepreneurship in Engineering","",,"2.913[J]",,"6.933",,Y,,Y,,"C. Chase",,,
"6.910","Independent Study in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,Y,"A. Hunter",,,
"6.911","Engineering Leadership Lab","","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"6.912","Engineering Leadership","","6.911,permission of instructor",,,,,Y,,Y,,"J. Magarian",,,
"6.913","Engineering Leadership Lab","6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"6.914","Project Engineering","6.911,permission of instructor",,,,,,,Y,,,,,,
"6.915","Leading Innovation in Teams","",,"16.671[J]",,,,,,Y,,,,,
"6.920","Practical Work Experience","",,,,,,Y,Y,Y,Y,"A. Hunter",,,
"6.921","6-A Internship","",,,,,,,,,Y,,,,
"6.922","Advanced 6-A Internship","6.921",,,,,,,,Y,Y,,,,
"6.928","Leading Creative Teams","",,"16.990[J]",,,,Y,,,,"D. Nino",,,
"6.929","Energy Technology and Policy: From Principles to Practice","",,"5.00[J],10.579[J],22.813[J]",,,,,,Y,,,,,
"6.930","Management in Engineering","",,,,,,Y,,,,"J. Chun",,,
"6.933","Entrepreneurship in Engineering","",,,,"2.913[J],6.907[J]",,Y,,Y,,"C. Chase",,,
"6.935","Financial Market Dynamics and Human Behavior","15.401,15.414,15.415",,"15.481[J]",,,"2017-2018",,,Y,,,,,
"6.936","StartMIT: Workshop for Entrepreneurs and Innovators","",,,,"6.906",,,Y,,,,,,
"6.941","Statistics for Research Projects: Statistical Modeling and Experiment Design","",,,,,,,Y,,,,,,
"6.943","How to Make (Almost) Anything","Permission of instructor",,"4.140[J],MAS.863[J]",,,,Y,,,,"N. Gershenfeld",,,
"6.945","Large-scale Symbolic Systems","6.034,permission of instructor",,,,"6.905",,,,Y,,,,,
"6.946","Classical Mechanics: A Computational Approach","Physics I GIR;18.03;permission of instructor",,"8.351[J],12.620[J]",,"12.008","2017-2018",Y,,,,,,,
"6.951","Graduate 6-A Internship","6.921,6.922",,,,,,,,,,"K. Sullivan",,,
"6.952","Graduate 6-A Internship","6.951",,,,,,Y,,Y,Y,"K. Sullivan",,,
"6.960","Introductory Research in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,Y,"L. Kolodziejski",,,
"6.961","Introduction to Research in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,Y,"L. Kolodziejski",,,
"6.962","Independent Study in Electrical Engineering and Computer Science","",,,,,,Y,Y,Y,Y,"J. Fischer",,,
"6.980","Teaching Electrical Engineering and Computer Science","",,,,,,,,,,"L. Bella",,,
"6.981","Teaching Electrical Engineering and Computer Science","",,,,,,Y,,Y,,"L. Bella",,,
"6.991","Research in Electrical Engineering and Computer Science","",,,,,,Y,,Y,Y,"C. Terman",,,
"6.998","Practical Experience in EECS","",,,,,,Y,Y,Y,Y,"A. Smith",,,
"6.999","Practical Experience in EECS","",,,,,,Y,,Y,,"J. Fischer",,,
"6.EPE","UPOP Engineering Practice Experience","2.EPW,permission of instructor",,,,,,,,,,"J. Crim",,,
"6.EPW","UPOP Engineering Practice Workshop","",,,,,,Y,Y,,,"J. Crim",,,
"6.S897","Special Subject in Computer Science","Permission of instructor",,,,,,Y,,,,,,,
"6.S898","Special Subject in Computer Science","Permission of instructor",,,,,,Y,,,,,,,
"6.S899","Special Subject in Computer Science","Permission of instructor",,,,,,Y,,,,,,,
"6.S911","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S912","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S913","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S914","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S915","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S916","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S917","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S918","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S919","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,,,,,
"6.S963","Special Studies: EECS","",,,,,,Y,,,,,,,
"6.S964","Special Studies: EECS","",,,,,,Y,,,,,,,
"6.S965","Special Studies: EECS","",,,,,,Y,,,,,,,
"6.S966","Special Studies: EECS","",,,,,,Y,,,,,,,
"6.S967","Special Studies: EECS","",,,,,,Y,,,,,,,
"6.S974","Special Subject in Electrical Engineering and Computer Science","",,,,,,Y,,Y,,,,,
"6.S975","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.S976","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.S977","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.S978","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.S979","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,Y,,,,,
"6.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Fischer",,,
"6.THM","Master of Engineering Program Thesis","6.UAT",,,,,,Y,Y,Y,Y,"A. Hunter",,,
"6.UR","Undergraduate Research in Electrical Engineering and Computer Science","",,,,,,Y,Y,Y,Y,"A. Hunter",,,
"7.012","Introductory Biology","",,,,,,Y,,,,"A. Yesilaltay",,,"BIOL"
"7.013","Introductory Biology","",,,,,,,,Y,,,,,"BIOL"
"7.014","Introductory Biology",,,,,,,,,,,,,,
"7.015","Introductory Biology","High school course covering cellular,molecular biology,permission of instructor",,,,,,Y,,,,"M. Laub, J. Weng",,,"BIOL"
"7.016","Introductory Biology","",,,,,,Y,,,,"D. Sinha, B. Imperiali, J. Weng",,,"BIOL"
"7.02","Introduction to Experimental Biology and Communication","Biology GIR",,"10.702[J]",,,,Y,,Y,,"V. Cheung, M. Gehring, T. Baker, M. Sweeney",,,"LAB"
