Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"3.094","Materials in Human Experience","U","",,,,,,,,Y,,"H. Lechtman",,"HASS-S",
"3.095","Introduction to Metalsmithing","U","",,,,,,,,Y,,"T. Fadenrecht",,"HASS-A",
"3.14","Physical Metallurgy","U","3.022;3.032",,,,"3.40[J],22.71[J]",,Y,,,,"C. Tasan",,,
"3.15","Electrical, Optical, and Magnetic Materials and Devices","U","3.024",,,,,,,,Y,,"J. Rupp",,,
"3.152","Magnetic Materials","U","3.024",,,,"3.45",,,,Y,,"C. Ross",,,
"3.153","Nanoscale Materials","U","3.024",,,,,"2017-2018",,,Y,,,,,
"3.154","Materials Performance in Extreme Environments","U","3.032;3.044",,"22.054[J]",,,"2018-2019",,,Y,,,,,
"3.155","Micro/Nano Processing Technology","U","Calculus II GIR,Chemistry GIR,Physics II GIR,permission of instructor",,"6.152[J]",,,,Y,,,,"J. Scholvin",,,
"3.156","Photonic Materials and Devices","U","3.016,18.03;3.024",,,,"3.46",,Y,,,,"P. Anikeeva",,,
"3.171","Structural Materials","U","3.012;3.014",,,"2.821,3.371",,,Y,,Y,,"Fall:  T. Eagar\nSpring:  T. Eagar",,,
"3.18","Materials Science and Engineering of Clean Energy","U","3.022;3.024",,,,"3.70","2017-2018",,,Y,,,,,
"3.19","Sustainable Chemical Metallurgy","U","3.022",,,,"3.50",,,,Y,,"A. Allanore",,,
"3.20","Materials at Equilibrium","G","3.012;3.014;3.022;3.024;3.034;3.042;permission of instructor",,,,,,Y,,,,"A. Allanore",,,
"3.207","Innovation and Commercialization","G","",,,,"3.086",,,,Y,,,,,
"3.21","Kinetic Processes in Materials","G","3.012,3.022,3.044,permission of instructor",,,,,,,,Y,,"C. Thompson",,,
"3.22","Mechanical Behavior of Materials","G","3.032,permission of instructor",,,,,,,,Y,,"C. Tasan",,,
"3.23","Electrical, Optical, and Magnetic Properties of Materials","G","8.03;18.03",,,,,,Y,,,,"G. Beach",,,
"3.30","Properties of Solid Surfaces","G","3.20,3.21,permission of instructor",,"22.75[J]",,,,,,Y,,"B. Yildiz",,,
"3.31","Radiation Damage and Effects in Nuclear Materials","G","22.14,3.21,permission of instructors",,"22.74[J]",,,,Y,,,,"M. Short",,,
"3.320","Atomistic Computer Modeling of Materials","G","3.022,3.20,3.23,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"3.33","Defects in Materials","G","3.21;3.22",,"22.73[J]",,,"2017-2018",Y,,,,,,,
"3.34","Imaging of Materials","G","3.23,permission of instructor",,,,"3.074",,,,Y,,,,,
"3.35","Fracture and Fatigue","G","3.22,permission of instructor",,,,,"2018-2019",,,Y,,"M. Dao",,,
"3.36","Cellular Solids: Structure, Properties, Applications","G","3.032,permission of instructor",,,,"3.054",,Y,,,,,,,
"3.371","Structural Materials","G","Permission of instructor",,"2.821[J]","3.171",,,Y,,Y,Y,"Fall:  T. Eagar\nSpring:  T. Eagar",,,
"3.38","Ceramics: Processing, Properties and Functional Devices","G","",,,,,"2017-2018",Y,,,,,,,
"3.40","Modern Physical Metallurgy","G","3.022;3.032",,"22.71[J]",,"3.14",,Y,,,,"J. Li",,,
"3.41","Colloids, Surfaces, Absorption, Capillarity, and Wetting Phenomena","G","3.20;3.21",,,,,,,,Y,,"M. Cima",,,
"3.42","Electronic Materials Design","G","3.23",,,,,,Y,,,,"H. Tuller",,,
"3.43","Integrated Microelectronic Devices","G","6.012,3.42",,"6.720[J]",,,,Y,,,,"J. Del Alamo",,,
"3.44","Materials Processing for Micro- and Nano-Systems","G","3.20;3.21",,,,,,Y,,,,"C. Thompson",,,
"3.45","Magnetic Materials","G","3.23",,,,"3.152",,,,Y,,,,,
"3.46","Photonic Materials and Devices","G","3.23",,,,"3.156",,Y,Y,,Y,,,,
"3.50","Sustainable Chemical Metallurgy","G","3.022,permission of instructor",,,,"3.19",,,,Y,,,,,
"3.53","Electrochemical Processing of Materials","G","3.044",,,,,,,,Y,,"D. Sadoway",,,
"3.54","Corrosion: The Environmental Degradation of Materials","G","3.012",,"22.72[J]",,,"2017-2018",,,Y,,,,,
"3.560","Industrial Ecology of Materials","G","3.20,permission of instructor",,,,"3.081","2017-2018",Y,,,,,,,
"3.57","Materials Selection, Design, and Economics","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"3.60","Symmetry, Structure, and Tensor Properties of Materials","G","3.016,18.03",,,,"3.072",,Y,,,,,,,
"3.65","Soft Matter Characterization","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"3.69","Teaching Fellows Seminar","G","",,,,,,Y,,,,"C. Schuh",,,
"3.691","Teaching Materials Science and Engineering","U","Permission of instructor",,,,,,Y,,Y,,"Fall:  G. Beach\nSpring:  G. Beach",,,
"3.692","Teaching Materials Science and Engineering","U","Permission of instructor",,,,,,Y,,Y,,"Fall:  G. Beach\nSpring:  G. Beach",,,
"3.693","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.694","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.695","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.696","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.697","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.698","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.699","Teaching Materials Science and Engineering","G","",,,,,,Y,,,,"D. Sadoway",,,
"3.70","Materials Science and Engineering of Clean Energy","G","3.20,3.23,permission of instructor",,,,"3.18","2017-2018",,,Y,,,,,
"3.903","Seminar in Polymers and Soft Matter","G","",,"10.960[J]",,,,Y,,Y,,"Fall:  D. Irvine\nSpring:  D. Irvine",,,
"3.91","Mechanical Behavior of Polymers","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"3.930","Internship Program",,"",,,,,,,,,,,,,
"3.931","Internship Program","U","3.930",,,,,,,,,Y,,,,
"3.932","Industrial Practice","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  D. Sadoway\nSpring:  D. Sadoway",,,
"3.94","Morphology of Polymers","G","3.063",,,,,"2017-2018",Y,,,,,,,
"3.941","Statistical Mechanics of Polymers","G","10.568,permission of instructor",,"10.668[J]",,,"2017-2018",Y,,,,,,,
"3.942","Polymer Physics","G","3.032,permission of instructor",,,,"3.063",,Y,,,,,,,
"3.963","Biomaterials Science and Engineering","G","3.034,20.110,permission of instructor",,"20.463[J]",,"3.055[J],20.363[J]",,Y,,,,"D. Irvine",,,
"3.971","Molecular, Cellular, and Tissue Biomechanics","G","Biology GIR;2.002,2.006,6.013,10.301,10.302",,"2.798[J],6.524[J],10.537[J],20.410[J]",,,"2017-2018",Y,,,,,,,
"3.98","Polymer Synthetic Chemistry","G","One basic polymer chemistry subject",,,,,"2017-2018",,,Y,,,,,
"3.981","Communities of the Living and the Dead: the Archaeology of Ancient Egypt","U","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"3.982","The Ancient Andean World","U","",,,,,,Y,,,,"H. Lechtman",,"HASS-S",
"3.983","Ancient Mesoamerican Civilization","U","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"3.984","Materials in Ancient Societies: Ceramics","G","Permission of instructor",,,,,,Y,,,,"J. Meanwell",,,
"3.985","Archaeological Science","U","Chemistry GIR,Physics I GIR",,"5.24[J],12.011[J]",,,,,,Y,,"H. Lechtman",,"HASS-S",
"3.986","The Human Past: Introduction to Archaeology","U","",,,,,,Y,,,,"M. Price","CI-H","HASS-S",
"3.987","Human Evolution: Data from Palaeontology, Archaeology, and Materials Science","U","",,,,,,,,Y,,"M. Price",,"HASS-S",
"3.989","Materials in Ancient Societies: Ceramics Laboratory","G","Permission of instructor",,,,,,,,Y,,"H. Lechtman",,,
"3.990","Seminar in Archaeological Method and Theory","U","3.985;3.986;21A.00",,,,,,Y,,Y,,"Fall:  D. Hosler\nSpring:  D. Hosler",,,
"3.993","Archaeology of the Middle East","U","",,,,,,,,Y,,"M. Price",,"HASS-S",
"3.997","Graduate Fieldwork in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  H. Lechtman\nSpring:  H. Lechtman",,,
"3.998","Doctoral Thesis Update Meeting","G","",,,,,,Y,,Y,,"Fall:  D. Sadoway\nSpring:  D. Sadoway",,,
"3.EPE","UPOP Engineering Practice Experience",,"2.EPW,permission of instructor",,,,,,,,,,"Fall:  J. Crim\nSpring:  J. Crim",,,
"3.EPW","UPOP Engineering Practice Workshop","U","",,,,,,Y,Y,,,"Fall:  J. Crim",,,
"3.S01","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"3.S02","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,,,,"T. Carneiro",,,
"3.S03","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,,,,"C. Ortiz",,,
"3.S04","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S05","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S06","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,,Y,,,,,,
"3.S07","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S08","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S09","Special Subject in Materials Science and Engineering","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S70","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S71","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S72","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S73","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S74","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S75","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"3.S76","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Spring:  C. Thompson",,,
"3.S77","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Spring:  C. Thompson",,,
"3.S78","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Spring:  C. Thompson",,,
"3.S79","Special Subject in Materials Science and Engineering","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Spring:  C. Thompson",,,
"3.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  D. Sadoway\nSpring:  D. Sadoway",,,
"3.THU","Undergraduate Thesis","U","",,,,,,Y,Y,Y,Y,"Fall:  G. Beach\nSpring:  G. Beach",,,
"3.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  N. Holten-Andersen\nSpring:  N. Holten-Andersen",,,
"3.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"N. Holten-Andersen",,,
"4.021","Introduction to Architecture Design","U","",,,"4.02A",,,Y,,,,"L. Bello",,"HASS-A",
"4.022","Architecture Design Foundations","U","",,,,,,,,Y,,"S. Ghantous",,,
"4.023","Architecture Design Studio I","U","4.021;4.022",,,,,,Y,,,,"C. Parreno Alonso",,,
"4.024","Architecture Design Studio II","U","4.023;4.401;4.500",,,,,,,,Y,,"W. O'Brien",,,
"4.025","Architecture Design Studio III","U","4.024;4.440",,,,,,Y,,,,"C. Parreno Alonso",,,
"4.02A","Introduction to Architecture Design Intensive","U","",,,"4.021",,,,Y,,,"J. Jih",,"HASS-A",
"4.031","Design Studio: Objects and Interaction","U","",,,,,,Y,,Y,,"Fall:  M. Coelho\nSpring:  M. Coelho",,,
"4.032","Design Studio: Information and Visualization","U","",,,,"4.033",,Y,,Y,,"Fall:  R. The\nSpring:  R. The",,,
"4.033","Design Studio: Information and Visualization","G","",,,,"4.032",,Y,,Y,,,,,
"4.091","Independent Study in Design","U","",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.092","Independent Study in Design","U","",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.093","Independent Study in Design","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.094","Independent Study in Design","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.100","Design Workshop: Fabricating Function","U","",,,,,"2017-2018",,Y,,,,,,
"4.101","Design Studio: Introduction to Design Techniques and Technologies","U","",,,,,,,,Y,,"J. Jih",,,
"4.105","Geometric Disciplines and Architecture Skills I","G","Permission of instructor",,,,,,Y,,,,"J. Lamere",,,
"4.109","Materials and Fabrication for Architecture","G","Permission of instructor",,,,,,,Y,,,"J. Lavallee",,,
"4.110","Design Across Scales and Disciplines","U","",,,,"MAS.650",,,,Y,,"N. Oxman",,"HASS-A",
"4.117","Creative Computation","G","permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.119","Preparation for Undergraduate Architecture Design Thesis","U","4.024",,,,,"2017-2018",Y,,,,,,,
"4.120","Furniture Making Workshop","G","Permission of instructor",,,,,,,,Y,,"C. Dewart",,,
"4.123","Architectural Assemblies","G","",,,,,,,,Y,,"J. Klein",,,
"4.130","Architectural Design Theory and Methodologies","G","Permission of instructor",,,,,,Y,,,,"J. Leung",,,
"4.140","How to Make (Almost) Anything","G","Permission of instructor",,"6.943[J],MAS.863[J]",,,,Y,,,,"N. Gershenfeld",,,
"4.141","How to Design (almost) Anything","U","Permission of instructor",,,,"4.142",,,,Y,,"S. Tibbitts",,,
"4.142","How to Design (almost) Anything","G","MAS.863,permission of instructor",,,,"4.141",,,,Y,,,,,
"4.151","Architecture Design Core Studio I",,"Permission of instructor",,,,,,,,,,"W. O'Brien",,,
"4.152","Architecture Design Core Studio II",,"4.151",,,,,,,,,,"M. Ibanez",,,
"4.153","Architecture Design Core Studio III","G","4.152",,,,,,Y,,,,"S. Kennedy",,,
"4.154","Architecture Design Option Studio","G","4.153",,,,,,Y,,Y,,"Fall:  C. Stewart\nSpring:  C. Stewart",,,
"4.162","Introductory Urban Design Studio","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.163","Urban Design Studio","G","4.162,permission of instructor",,"11.332[J]",,,,Y,,,,"R. Segal",,,
"4.173","Beijing Urban Design Studio","G","Permission of instructor",,"11.307[J]",,,"2017-2018",Y,,,,,,,
"4.180","Architectural Design Workshop","U","4.023,permission of instructor",,,,,,Y,Y,Y,,,,,
"4.181","Architectural Design Workshop","G","Permission of instructor",,,,,,Y,Y,,,"Fall:  A. Garcia-Abril Ruiz",,,
"4.182","Architectural Design Workshop","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Segal\nSpring:  S. Ghantous",,,
"4.183","Architectural Design Workshop","G","Permission of instructor",,,,,,Y,Y,Y,,"Y. Daniels",,,
"4.184","Architectural Design Workshop","G","Permission of instructor",,,,,,Y,Y,Y,,"Y. Daniels",,,
"4.185","Architectural Design Workshop","G","Permission of instructor",,,,,,Y,Y,Y,,"Y. Daniels",,,
"4.189","Preparation for MArch Thesis","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  L. Norford\nSpring:  A. Dutta",,,
"4.190","Practical Experience in Architecture","G","Permission of instructor",,,,,,Y,Y,,Y,"R. Caso",,,
"4.191","Independent Study in Architecture Design","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.192","Independent Study in Architecture Design","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.193","Independent Study in Architecture Design","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lamere",,,
"4.194","Independent Study in Architecture Design","G","Permission of instructor",,,,,,Y,Y,Y,,"J. Lavallee",,,
"4.S00","Special Subject: Design","U","permission of instructor",,,,,,Y,,Y,,"Fall:  L. Moreau\nSpring:  C. Guberan",,,
"4.S02","Special Subject: Design","G","",,,,,,Y,,,,,,,
"4.S10","Special Subject: Architecture Design","U","",,,,,,,,Y,,,,,
"4.S11","Special Subject: Architecture Design","U","",,,,,,,Y,Y,,,,,
"4.S12","Special Subject: Architecture Design","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  M. Goulthorpe",,,
"4.S13","Special Subject: Architecture Design","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  J. Klein\nSpring:  S. Liu",,,
"4.S14","Special Subject: Architecture Design","G","Permission of instructor",,,,,,Y,Y,,,"M. Goulthorpe",,,
"4.210","Precedents in Critical Practice","G","",,,,,,Y,,,,"A. Miljacki",,,
"4.211","The Once and Future City","U","",,"11.016[J]",,,,,,Y,,"A. Spirn","CI-H","HASS-H",
"4.213","Ecological Urbanism Seminar","G","Permission of instructor",,"11.308[J]",,,,Y,,,,"A. Spirn",,,
"4.214","Water, Landscape and Urban Design","G","Permission of instructor",,"11.314[J]",,,"2017-2018",,,Y,,,,,
"4.215","Sensing Place: Photography as Inquiry","G","",,"11.309[J]",,,,Y,,,,"A. Spirn",,,
"4.216","Landscape and Urban Heritage Conservation","G","Permission of instructor",,"11.316[J]",,,"2017-2018",,,Y,,,,,
"4.217","Disaster Resilient Design","G","",,"11.315[J]",,,"2018-2019",Y,,,,"J. Wescoat",,,
"4.221","Architecture Studies Colloquium","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.222","Professional Practice","G","Permission of instructor",,,,,,Y,,,,"R. Mohr",,,
"4.225","Urban Design Theory","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.227","Landscapes of Energy","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.230","SIGUS Workshop","G","Permission of instructor",,"11.468[J]",,"4.231",,Y,Y,,,"Fall:  R. Goethert",,,
"4.231","SIGUS Workshop","U","Permission of instructor",,,,,,Y,,,,"R. Goethert",,,
"4.232","The New Global Planning Practitioner",,"Permission of instructor",,"11.444[J]",,,,,,,,"R. Goethert",,,
"4.236","Structuring Low-Income Housing Projects in Developing Countries","G","Permission of instructor",,"11.463[J]",,,,Y,,,,"R. Goethert",,,
"4.240","Urban Design Skills: Observing, Interpreting, and Representing the City","G","",,"11.328[J]",,,,Y,,,,"E. Ben-Joseph",,,
"4.241","The Making of Cities","G","4.252,11.001,permission of instructor",,"11.330[J]",,"4.251",,,,Y,,"R. Segal",,,
"4.244","Urban Design Seminar: Perspectives on Contemporary Practice","G","",,"11.333[J]",,,,,,Y,,"A. Vanky",,,
"4.245","DesignX Entrepreneurship","G","Permission of instructor",,"11.245[J]",,,,,Y,,,,,,
"4.246","DesignX Accelerator","G","Permission of instructor",,"11.246[J]",,,,,,Y,,"D. Frenchman",,,
"4.247","Urban Design Ideals and Action","G","",,"11.337[J]",,,"2017-2018",,,Y,,,,,
"4.250","Introduction to Urban Design and Development","U","",,"11.001[J]",,,"2017-2018",Y,,,,"L. Vale",,"HASS-H",
"4.251","The Making of Cities","U","Permission of instructor",,,,"4.241[J],11.330[J]",,,,Y,,"R. Segal",,"HASS-H",
"4.252","Introduction to Urban Design and Development","G","Permission of instructor",,"11.301[J]",,,,Y,,,,"A. Vanky",,,
"4.253","Urban Design Politics","G","Permission of instructor",,"11.302[J]",,,,,,Y,,"L. Vale",,,
"4.254","Real Estate Development Studio","G","Permission of instructor",,"11.303[J]",,,,,,Y,,"D. Frenchman",,,
"4.255","Site and Environmental Systems Planning","G","Permission of instructor",,"11.304[J]",,,,,,Y,,"M. Ocampo",,,
"4.264","Advanced Seminar in Landscape and Urbanism","G","Permission of instructor",,"11.334[J]",,,,,,Y,,"A. Berger",,,
"4.270","Innovation for Disaster Relief and Preparedness","G","",,,,,"2017-2018",,,Y,,,,,
"4.280","Undergraduate Architecture Internship","U","Permission of instructor",,,,,"2017-2018",,Y,,,,,,
"4.286","SMArchS Urbanism Pre-Thesis Preparation","G","",,,,,,,,Y,,"J. Wescoat",,,
"4.287","Graduate Architecture Internship","G","Permission of instructor",,,,,"2017-2018",,Y,,,,,,
"4.288","Preparation for SMArchS Thesis","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  C. Stewart\nSpring:  C. Stewart",,,
"4.291","Independent Study in Architecture Studies","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.292","Independent Study in Architecture Studies","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.293","Independent Study in Architecture Studies","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Spirn\nSpring:  R. Caso",,,
"4.294","Independent Study in Architecture Studies","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.299","Summer Research Topics","G","Permission of instructor",,,,,,,,,Y,,,,
"4.S20","Special Subject: Architecture Studies","U","",,,,,,,Y,Y,,,,,
"4.S21","Special Subject: Architecture Studies","U","",,,,,,,Y,Y,,,,,
"4.S22","Special Subject: Architecture Studies","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"4.S23","Special Subject: Architecture Studies","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"4.S24","Special Subject: Architecture Studies","G","Permission of instructor",,,,,,Y,,,,"S. Tibbitts",,,
"4.S25","Special Subject: Urban Housing","G","Permission of instructor",,,,,,Y,,,,"R. Goethert",,,
"4.S26","Special Subject: City Form","G","Permission of instructor",,,,,,,,Y,,"R. Segal",,,
"4.S27","Special Subject: Urban Design","G","Permission of instructor",,,,,,Y,,,,"R. Ghosn",,,
"4.301","Introduction to Artistic Experimentation","U","",,,,,,Y,,Y,,"Fall:  A. Aksamija",,"HASS-A",
"4.302","Foundations in Art, Design, and Spatial Practices","U","4.021,4.02A",,,,,,,,Y,,"T. Putrih",,,
"4.307","Art, Architecture, and Urbanism in Dialogue",,"4.301,4.302,permission of instructor",,,,"4.308",,,,,,"A. Aksamija",,,
"4.308","Art, Architecture, and Urbanism in Dialogue","G","Permission of instructor",,,,,,Y,,,,,,,
"4.312","Advanced Studio on the Production of Space","U","4.301,4.302,permission of instructor",,,,"4.313","2017-2018",Y,,,,,,"HASS-A",
"4.313","Advanced Studio on the Production of Space","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.314","Advanced Workshop in Artistic Practice and Transdisciplinary Research","U","4.301,4.302,permission of instructor",,,,"4.315",,Y,,,,"L. Knott",,"HASS-A",
"4.315","Advanced Workshop in Artistic Practice and Transdisciplinary Research","G","Permission of instructor",,,,,,Y,,,,,,,
"4.320","Introduction to Sound Creations","U","",,,,"4.321",,,,Y,,"M. Cunningham",,"HASS-A",
"4.321","Introduction to Sound Creations","G","",,,,"4.320",,,,Y,,,,,
"4.322","Introduction to Three-Dimensional Art Work","U","",,,,"4.323",,Y,,,,"T. Putrih",,"HASS-A",
"4.323","Introduction to Three-Dimensional Art Work","G","",,,,"4.322",,Y,,,,,,,
"4.341","Introduction to Photography and Related Media","U","",,,,"4.342",,Y,,Y,,"Fall:  L. Baladi\nSpring:  L. Baladi",,"HASS-A",
"4.342","Introduction to Photography and Related Media","G","Permission of instructor",,,,,,Y,,Y,,,,,
"4.344","Advanced Photography and Related Media","U","",,,,,,Y,,Y,,"L. Baladi",,"HASS-A",
"4.345","Advanced Photography and Related Media","G","4.342,permission of instructor",,,,"4.344",,Y,,Y,,,,,
"4.352","Advanced Video and Related Media",,"4.354,permission of instructor",,,,"4.353",,,,,,"M. Cunningham",,,
"4.353","Advanced Video and Related Media","G","",,,,,,,,Y,,,,,
"4.354","Introduction to Video and Related Media","U","",,,,"4.355",,,,Y,,"M. Cunningham",,"HASS-A",
"4.355","Introduction to Video and Related Media","G","",,,,,,,,Y,,,,,
"4.356","Cinematic Migrations","U","4.301,4.302,4.354,permission of instructor",,,,"4.357",,Y,,,,"E. Green",,"HASS-A",
"4.357","Cinematic Migrations","G","",,,,,,Y,,,,,,,
"4.361","Performance Art Workshop","U","4.301,4.302,permission of instructor",,,,"4.362","2017-2018",,,Y,,,,"HASS-A",
"4.362","Performance Art Workshop","G","",,,,,"2017-2018",,,Y,,,,,
"4.368","Studio Seminar in Art and the Public Sphere",,"4.301,4.302",,,,"4.369",,,,,,"G. Urbonas",,,
"4.369","Studio Seminar in Art and the Public Sphere","G","",,,,,,,,Y,,,,,
"4.373","Advanced Projects in Art, Culture and Technology","U","4.301,4.302,permission of instructor",,,,"4.374",,,,Y,,"A. Aksamija",,"HASS-A",
"4.374","Advanced Projects in Art, Culture and Technology","G","Permission of instructor",,,,,,,,Y,,,,,
"4.388","Preparation for SMACT Thesis","G","Permission of instructor",,,,,,,,Y,Y,"M. Caro",,,
"4.389","Tutorial for SMACT Thesis","G","4.388","4.THG",,,,,,,Y,,"M. Caro",,,
"4.390","Art, Culture and Technology Studio","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  T. Putrih\nSpring:  J. Barry",,,
"4.391","Independent Study in Art, Culture and Technology","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.392","Independent Study in Art, Culture and Technology","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.393","Independent Study in Art, Culture and Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.394","Independent Study in Art, Culture and Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.S30","Special Subject: Art, Culture and Technology","U","",,,,,,,Y,Y,,,,,
"4.S31","Special Subject: Art, Culture and Technology","U","",,,,,,,Y,Y,,,,,
"4.S32","Special Subject: Art, Culture and Technology","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S33","Special Subject: Art, Culture and Technology","G","Permission of instructor",,,,,,Y,,,,"S. Liu",,,
"4.S34","Special Subject: Art, Culture and Technology","G","Permission of instructor",,,,,,,Y,Y,Y,,,,
"4.401","Environmental Technologies in Buildings","U","",,,,"4.464",,Y,,,,"C. Reinhart",,,
"4.411","D-Lab Schools: Building Technology Laboratory","U","Physics I GIR;Calculus I GIR",,"EC.713[J]",,,,Y,,,,"L. Norford",,,"LAB"
"4.42","Fundamentals of Energy in Buildings","U","Physics I GIR;Calculus II GIR",,"1.044[J],2.66[J]",,,"2017-2018",Y,,,,,,,"REST"
"4.424","Modeling and Approximation of Thermal Processes","G","2.51",,"2.52[J]",,,,Y,,,,"L. Glicksman",,,
"4.430","Daylighting and Solar Gain Control","G","4.464,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.431","Architectural Acoustics","G","Permission of instructor",,,,,"2018-2019",,,Y,,"B. Markham",,,
"4.432","Modeling Urban Energy Flows for Sustainable Cities and Neighborhoods","U","Permission of instructor",,,,"4.433",,,,Y,,"C. Cerezo Davila",,,
"4.433","Modeling Urban Energy Flows for Sustainable Cities and Neighborhoods","G","Permission of instructor",,,,,,,,Y,,,,,
"4.440","Building Structural Systems I","U","Calculus II GIR",,"1.056[J]",,"4.462",,,,Y,,"J. Carstensen",,,"REST"
"4.450","Computational Structural Design and Optimization","G","Permission of instructor",,"1.575[J]",,,"2017-2018",Y,,,,,,,
