Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"10.973","Bioengineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  C. Colton\nSpring:  C. Colton",,,
"10.974","Seminar in Chemical Engineering Nanotechnology","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  M. Strano\nSpring:  M. Strano",,,
"10.975","Seminar in Polymer Science and Engineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  G. Rutledge\nSpring:  G. Rutledge",,,
"10.976","Process Design, Operations, and Control","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  P. Barton\nSpring:  P. Barton",,,
"10.977","Seminar in Electrocatalysis","G","Permission of Instructor",,,,,,Y,,Y,,"Fall:  G. Stephanopoulos\nSpring:  G. Stephanopoulos",,,
"10.978","Seminar in Advanced Materials for Energy Applications","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  J. Tester\nSpring:  J. Tester",,,
"10.981","Seminar in Colloid and Interface Science","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  D. Blankschtein\nSpring:  D. Blankschtein",,,
"10.982","Seminar in Experimental Colloid and Surface Chemistry","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  T. Hatton\nSpring:  T. Hatton",,,
"10.983","Reactive Processing and Microfabricated Chemical Systems","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  K. Jensen\nSpring:  K. Jensen",,,
"10.984","Biomedical Applications of Chemical Engineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  R. Langer\nSpring:  R. Langer",,,
"10.985","Seminar in Materials Systems Engineering","G","Permission of instructor",,,,,,Y,,Y,,,,,
"10.987","Solid Thin Films and Interfaces","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  K. Gleason\nSpring:  K. Gleason",,,
"10.989","Seminar in Biotechnology","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  G. Stephanopoulos\nSpring:  G. Stephanopoulos",,,
"10.990","Introduction to Chemical Engineering Research","G","",,,,,,Y,,,,"P. Hammond",,,
"10.991","Seminar in Chemical Engineering","G","Permission of instructor",,,,,,Y,,,,"P. Hammond",,,
"10.992","Seminar in Chemical Engineering","G","Permission of instructor",,,,,,,,Y,,"P. Hammond",,,
"10.994","Molecular Bioengineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  K. Wittrup\nSpring:  K. Wittrup",,,
"10.995","Cellular and Metabolic Engineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  K. Prather\nSpring:  K. Prather",,,
"10.997","Theoretical and Computational Immunology Seminar","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  A. Chakraborty\nSpring:  A. Chakraborty",,,
"10.998","Seminar in Crystallization Science and Technology","G","",,,,,,Y,,Y,,,,,
"10.EPE","UPOP Engineering Practice Experience",,"2.EPW,permission of instructor",,,,,,,,,,"Fall:  J. Crim\nSpring:  J. Crim",,,
"10.EPW","UPOP Engineering Practice Workshop","U","",,,,,,Y,Y,,,"Fall:  J. Crim",,,
"10.S94","Special Problems in Chemical Engineering","U","Permission of instructor",,,,,,Y,,Y,,"Fall:  D. Doneson\nSpring:  D. Doneson",,,
"10.S95","Special Problems in Chemical Engineering","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  S. Loessberg\nSpring:  S. Loessberg",,,
"10.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  P. Doyle\nSpring:  P. Doyle",,,
"10.THU","Undergraduate Thesis","U","",,,,,,Y,Y,Y,Y,"Fall:  B. Johnston\nSpring:  B. Johnston",,,
"10.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  B. Johnston\nSpring:  B. Johnston",,,
"10.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"B. Johnston",,,
"11.001","Introduction to Urban Design and Development","U","",,"4.250[J]",,,"2017-2018",Y,,,,"L. Vale",,"HASS-H",
"11.002","Making Public Policy","U","",,"17.30[J]",,,,Y,,,,"J. Thompson","CI-H","HASS-S",
"11.003","Methods of Policy Analysis","U","11.002J","14.01","17.303[J]",,,"2018-2019",,,Y,,"C. Abbanat",,"HASS-S",
"11.004","People and the Planet: Environmental Histories and Engineering","U","",,"STS.033[J]",,,,,,Y,,"J. Knox",,,
"11.005","Introduction to International Development","U","",,,,,,,,Y,,"S. Wellford",,"HASS-S",
"11.006","Poverty and Economic Security","U","",,,,"11.206","2018-2019",,,Y,,"A. Glasmeier",,"HASS-S",
"11.011","The Art and Science of Negotiation","U","",,,,,,Y,,Y,,"Fall:  B. Verdini Trejo\nSpring:  B. Verdini Trejo",,"HASS-S",
"11.013","American Urban History","U","",,"21H.217[J]",,,,Y,,,,"R. Fogelson","CI-H","HASS-H",
"11.014","History of the Built Environment in the US","U","",,"21H.218[J]",,,,Y,,,,"R. Fogelson","CI-H","HASS-H",
"11.015","Riots, Strikes, and Conspiracies in American History","U","",,"21H.226[J]",,,,,,Y,,,"CI-H","HASS-H",
"11.016","The Once and Future City","U","",,"4.211[J]",,,,,,Y,,"A. Spirn","CI-H","HASS-H",
"11.021","Environmental Law, Policy, and Economics: Pollution Prevention and Control","U","",,"1.801[J],17.393[J],IDS.060[J]",,"1.811[J],11.630[J],15.663[J],IDS.540[J]",,Y,,,,"N. Ashford",,"HASS-S",
"11.022","Regulation of Chemicals, Radiation, and Biotechnology","U","1.801,permission of instructor",,"1.802[J],IDS.061[J]",,,,,,Y,,,,,
"11.025","D-Lab: Development","U","",,"EC.701[J]",,"11.472[J],EC.781[J]",,Y,,,,"S. Hsu",,"HASS-S",
"11.026","Downtown","U","",,"21H.321[J]",,"11.339",,,,Y,,"R. Fogelson",,"HASS-H",
"11.027","City to City: Comparing, Researching and Writing about Cities","U","Permission of instructor",,,,,,,,Y,,"C. Abbanat",,"HASS-S",
"11.111","The Art and Science of Negotiation: Advanced Applications","U","11.011,permission of instructor",,"17.381[J]",,,,,,Y,,"B. Verdini Trejo",,"HASS-S",
"11.123","Big Plans and Mega-Urban Landscapes","U","",,,,,,,,Y,,"S. Wellford",,"HASS-S",
"11.124","Introduction to Education:  Looking Forward and Looking Back on Education","U","",,,,,,Y,,,,"E. Klopfer","CI-H","HASS-S",
"11.125","Introduction to Education: Understanding and Evaluating Education","U","",,"CMS.587[J]",,,,,,Y,,,"CI-H","HASS-S",
"11.127","Design and Development of Games for Learning","U","",,"CMS.590[J]",,"11.252[J],CMS.863[J]",,,,Y,,"E. Klopfer",,"HASS-H",
"11.129","Educational Theory and Practice I","U","","11.124",,,,,Y,,,,"G. Schwanbeck",,"HASS-S",
"11.130","Educational Theory and Practice II","U","11.129",,"CMS.592[J]",,,,,Y,,,"G. Schwanbeck",,,
"11.131","Educational Theory and Practice III","U","11.130",,"CMS.593[J]",,,,,,Y,,"G. Schwanbeck",,"HASS-S",
"11.137","Financing Economic Development","U","",,,,"11.437",,Y,,,,"K. Seidman",,,
"11.139","The City in Film","U","",,,,"11.239","2017-2018",,,Y,,,"CI-H","HASS-H",
"11.140","Urbanization and Development","U","",,,,"11.480",,,,Y,,,,"HASS-S",
"11.142","Geography of the Global Economy","U","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"11.144","Project Appraisal in Developing Countries","U","Permission of instructor",,,,"11.484",,,,Y,,,,,
"11.145","International Housing Economics and Finance","U","14.01",,,"11.355",,,,,Y,,"A. Saiz",,,
"11.146","Urbanizing China","U","",,,,"11.476",,Y,,,,,,,
"11.147","Budgeting and Finance for the Public Sector","U","Permission of instructor",,,,"11.487",,,,Y,,"G. Carolini",,"HASS-S",
"11.148","Environmental Justice: Law and Policy","U","",,,,"11.368","2018-2019",Y,,,,"G. Macey",,"HASS-S",
"11.150","Metropolis: A Comparative History of New York City","U","",,"21H.220[J]",,,"2017-2018",Y,,,,,,"HASS-H",
"11.151","Youth Political Participation","U","",,"STS.080[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"11.152","The Ghetto:  From Venice to Harlem","U","",,"21H.385[J]",,,,,,Y,,"C. Wilder",,"HASS-S",
"11.153","Shanghai and China's Modernization","U","",,"21H.351[J]",,,"2017-2018",Y,,,,,,"HASS-H",
"11.156","Healthy Cities: Assessing Health Impacts of Policies and Plans","U","",,,,"11.356","2017-2018",,,Y,,,,,
"11.158","Behavior and Policy: Connections in Transportation","U","",,,,"11.478",,,,Y,,"J. Zhao",,,
"11.159","Entrepreneurial Negotiation","U","",,,,"11.259",,,,Y,,"L. Susskind",,,
"11.161","Energy Decisions, Markets, and Policies","U","14.01,15.0111,permission of instructor",,"14.43[J],15.031[J],17.397[J],21A.415[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"11.162","Politics of Energy and the Environment","U","",,,,,,,,Y,,,,"HASS-S",
"11.164","Human Rights at Home and Abroad","U","Permission of instructor",,"17.391[J]",,"11.497","2018-2019",Y,,,,"B. Rajagopal",,"HASS-S",
"11.165","Urban Energy Systems and Policy","U","14.01,permission of instructor",,,,"1.286[J],11.477[J]",,Y,,,,"Y. Hsu",,"HASS-S",
"11.166","Law, Social Movements, and Public Policy: Comparative and International Experience","U","Permission of instructor",,,,"11.496","2017-2018",,,Y,,,,"HASS-S",
"11.167","Global Energy: Politics, Markets, and Policy","U","",,"14.47[J],15.2191[J],17.399[J]","11.267,15.219",,,,,Y,,"V. Karplus",,"HASS-S",
"11.169","Global Climate Policy and Sustainability","U","",,,,"11.269",,,,Y,,"J. Knox",,,
"11.188","Urban Planning and Social Science Laboratory","U","",,,"11.205",,,,,Y,,"J. Ferreira",,,"LAB"
"11.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"S. Wellford",,,
"11.THT","Thesis Research Design Seminar","U","",,"4.THT[J]",,,,Y,,,,"C. Abbanat",,,
"11.THU","Undergraduate Thesis","U","11.THT",,,,,,Y,Y,Y,Y,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.189","Urban Fieldwork","U","",,,,,,Y,,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.190","Urban Fieldwork","U","",,,,,,Y,,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.191","Independent Study","U","",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.192","Independent Study","U","",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.193","Supervised Readings","U","",,,,,,Y,,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.194","Supervised Readings","U","",,,,,,Y,,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.S195",,"U","",,,,,,,,Y,,,,,
"11.S196",,"U","",,,,,,,,Y,,,,,
"11.S197",,"U","",,,,,,,,Y,,,,,
"11.S198",,"U","",,,,,,,,Y,,,,,
"11.S199",,"U","",,,,,,,,Y,,,,,
"11.S195","Special Subject: Urban Studies and Planning","U","",,,,,,,,Y,,,,,
"11.S196","Special Subject: Urban Studies and Planning","U","",,,,,,,,Y,,,,,
"11.S197","Special Subject: Urban Studies and Planning","U","",,,,,,,,Y,,,,,
"11.S198","Special Subject: Urban Studies and Planning","U","",,,,,,,,Y,,,,,
"11.S199","Special Subject: Urban Studies and Planning","U","",,,,,,,,Y,,,,,
"11.201","Gateway: Planning Action","G","",,,,,,Y,,,,"J. Jackson",,,
"11.202","Planning Economics","G","11.203",,,,,,Y,,,,"J. Geyer",,,
"11.203","Microeconomics","G","",,,,,,Y,,,,"J. Geyer",,,
"11.205","Introduction to Spatial Analysis","G","",,,"11.188",,,Y,,Y,,"Fall:  S. Williams\nSpring:  J. Ferreira",,,
"11.206","Poverty and Economic Security","G","",,,,"11.006","2018-2019",,,Y,,"A. Glasmeier",,,
"11.220","Quantitative Reasoning and Statistical Methods for Planning I","G","Permission of instructor",,,,,,,,Y,,"E. Glenn",,,
"11.225","Argumentation and Communication","G","",,,,,,Y,,,,,,,
"11.229","Advanced Writing Seminar","G","",,,,,,,,Y,,,,,
"11.233","Research Design for Policy Analysis and Planning","G","Permission of instructor",,,,,,Y,,,,"G. Carolini",,,
"11.234","Making Sense: Qualitative Methods for Designers and Planners","G","",,,,,,,,Y,,"L. Vale",,,
"11.236","Participatory Action Research (PAR) 1","G","",,,,,,Y,,,,"D. Cunningham",,,
"11.237","Participatory Action Research (PAR) 2","G","11.236,permission of instructor",,,,,,,,Y,,"D. Cunningham",,,
"11.238","Ethics of Intervention","G","Permission of instructor",,"21A.409[J]",,,,Y,,,,"E. James",,,
"11.239","The City in Film","G","Permission of instructor",,,,"11.139","2017-2018",,,Y,,,,,
"11.245","DesignX Entrepreneurship","G","Permission of instructor",,"4.245[J]",,,,,Y,,,,,,
"11.246","DesignX Accelerator","G","Permission of instructor",,"4.246[J]",,,,,,Y,,"D. Frenchman",,,
"11.250","Transportation Research Design","G","Permission of Instructor",,,,,,Y,,,,"J. Zhao",,,
"11.252","Design and Development of Games for Learning","G","",,"CMS.863[J]",,"11.127[J],CMS.590[J]",,,,Y,,"E. Klopfer",,,
"11.255","Negotiation and Dispute Resolution in the Public Sector","G","",,,,,,,,Y,,"L. Susskind",,,
"11.259","Entrepreneurial Negotiation","G","",,,,"11.159",,,,Y,,,,,
"11.260","Sustainable Development and Institutions","G","",,,,,,Y,,,,"J. Newman",,,
"11.267","Global Energy: Politics, Markets, and Policy","G","",,"15.219[J]","11.167,14.47,15.2191,17.399",,,,,Y,,"V. Karplus",,,
"11.269","Global Climate Policy and Sustainability","G","",,,,"11.169",,,,Y,,,,,
"11.301","Introduction to Urban Design and Development","G","Permission of instructor",,"4.252[J]",,,,Y,,,,"A. Vanky",,,
"11.302","Urban Design Politics","G","Permission of instructor",,"4.253[J]",,,,,,Y,,"L. Vale",,,
"11.303","Real Estate Development Studio","G","Permission of instructor",,"4.254[J]",,,,,,Y,,"D. Frenchman",,,
"11.304","Site and Environmental Systems Planning","G","Permission of instructor",,"4.255[J]",,,,,,Y,,"M. Ocampo",,,
"11.307","Beijing Urban Design Studio","G","Permission of instructor",,"4.173[J]",,,"2017-2018",Y,,,,,,,
"11.308","Ecological Urbanism Seminar","G","Permission of instructor",,"4.213[J]",,,,Y,,,,"A. Spirn",,,
"11.309","Sensing Place: Photography as Inquiry","G","",,"4.215[J]",,,,Y,,,,"A. Spirn",,,
"11.312","Engaging Community: Models and Methods for Strengthening Democracy","G","",,,,,,,,Y,,"C. Mcdowell",,,
"11.313","Advanced Research Workshop in Landscape and Urbanism","G","Permission of Instructor",,,,,,,,Y,,,,,
"11.314","Water, Landscape and Urban Design","G","Permission of instructor",,"4.214[J]",,,"2017-2018",,,Y,,,,,
"11.315","Disaster Resilient Design","G","",,"4.217[J]",,,"2018-2019",Y,,,,"J. Wescoat",,,
"11.316","Landscape and Urban Heritage Conservation","G","Permission of instructor",,"4.216[J]",,,"2017-2018",,,Y,,,,,
"11.318","Senseable Cities","G","Permission of instructor",,,,,,,,Y,,,,,
"11.320","Digital City Design Workshop","G","Permission of instructor",,,,,,,,Y,,"C. Ratti",,,
"11.328","Urban Design Skills: Observing, Interpreting, and Representing the City","G","",,"4.240[J]",,,,Y,,,,"E. Ben-Joseph",,,
"11.330","The Making of Cities","G","4.252,11.001,permission of instructor",,"4.241[J]",,"4.251",,,,Y,,"R. Segal",,,
"11.332","Urban Design Studio","G","4.162,permission of instructor",,"4.163[J]",,,,Y,,,,"R. Segal",,,
"11.333","Urban Design Seminar: Perspectives on Contemporary Practice","G","",,"4.244[J]",,,,,,Y,,"A. Vanky",,,
"11.334","Advanced Seminar in Landscape and Urbanism","G","Permission of instructor",,"4.264[J]",,,,,,Y,,"A. Berger",,,
"11.337","Urban Design Ideals and Action","G","",,"4.247[J]",,,"2017-2018",,,Y,,,,,
"11.338","Urban Design Studio","G","11.328",,,,,,,,Y,,,,,
"11.339","Downtown","G","",,,,"11.026[J],21H.321[J]",,,,Y,,,,,
"11.344","Innovative Project Delivery in the Public and Private Sectors","G","Permission of instructor",,"1.472[J]",,,,,,Y,,"C. Gordon",,,
"11.345","Entrepreneurship in Construction and Real Estate Development","G","Permission of instructor",,"1.462[J]",,,,Y,,,,"J. Kennedy",,,
"11.351","Real Estate Ventures I: Negotiating Development-Phase Agreements","G","",,,,,,Y,,,,"W. Mcgrath",,,
"11.352","Real Estate Ventures II: Negotiating Leases, Financings, and Restructurings","G","",,,,,,,,Y,,"W. Mcgrath",,,
"11.353","Securitization of Mortgages and Other Assets","G","15.426,15.401,permission of instructor",,"15.429[J]",,,"2017-2018",,,Y,,,,,
"11.354","Real Estate Products Development","G","",,,,,,Y,,,,"J. Cookke",,,
"11.355","International Housing Economics and Finance","G","11.202,11.203,14.01,permission of instructor",,,"11.145",,,,,Y,,"A. Saiz",,,
"11.356","Healthy Cities: Assessing Health Impacts of Policies and Plans","G","",,,,"11.156","2017-2018",,,Y,,,,,
"11.360","Community Growth and Land Use Planning","G","Permission of Instructor",,,,,,Y,,,,"T. Szold",,,
"11.364","International Environmental Treaties and Their Implementation","G","11.601,11.255,permission of instructor",,,,,,Y,,,,,,,
"11.367","The Law and Politics of Land Use","G","Permission of instructor",,,,,,,,Y,,"T. Szold",,,
"11.368","Environmental Justice: Law and Policy","G","Permission of instructor",,,,"11.148","2018-2019",Y,,,,,,,
"11.371","Sustainable Energy","G","Permission of instructor",,"1.818[J],2.65[J],10.391[J],22.811[J]",,"2.650[J],10.291[J],22.081[J]",,Y,,,,"M. Golay",,,
"11.373","Science, Politics, and Environmental Policy","G","Permission of instructor",,"12.885[J]",,"12.385","2017-2018",Y,,,,"S. Solomon",,,
"11.376","Urban Sustainability in Action","G","Permission of instructor",,,,,,,,Y,,,,,
"11.377","Food Systems and the Environment","G","Permission of instructor",,,,,,Y,,,,,,,
"11.378","Water Planning, Policy, and Design","G","Permission of instructor",,"4.625[J]",,,"2017-2018",Y,,,,,,,
"11.380","Urban Climate Adaptation","G","Permission of instructor",,,,,,,,Y,,,,,
"11.381","Infrastructure Systems in Theory and Practice","G","14.01;11.202,11.203;by permission of instructor",,,,,,,,Y,,"Y. Hsu",,,
"11.382","Water Diplomacy: The Science, Policy, & Politics of Managing Shared Resources","G","Permission of instructor",,,,,,,,Y,,"L. Susskind",,,
"11.383","Managing Sustainable Businesses for People and Profits","G","",,"15.662[J]",,,,,,Y,,"T. Kochan",,,
"11.384","Preparation for Malaysia Sustainable Cities Fieldwork","G","Permission of instructor",,,,,"2017-2018",Y,,,,"L. Susskind",,,
"11.385","Malaysia Sustainable Cities Fieldwork","G","11.384",,,,,,,Y,,,"L. Susskind",,,
"11.386","Malaysia Sustainable Cities Practicum","G","11.385",,,,,,,,Y,,,,,
"11.387","Environmental Finance and Political Economy","G","Permission of Instructor",,,,,"2018-2019",Y,,,,"J. Knox",,,
"11.401","Introduction to Housing, Community and Economic Development","G","",,,,,,Y,,,,"J. Steil",,,
"11.402","Urban Politics: Race and Political Change","G","",,,,,"2017-2018",Y,,,,,,,
"11.403","China Urban and Real Estate Research Seminar","G","Permission of instructor",,,,,,Y,,,,"S. Zheng",,,
"11.404","Housing Policy and Planning in the US and Abroad","G","",,,,,,,,Y,,,,,
"11.405","Political Economy & Society","G","Permission of Instructor",,,,,,Y,,,,"J. Thompson",,,
"11.406","Key Ideas in City Planning History and Theory","G","",,,,,"2017-2018",Y,,,,,,,
"11.407","Economic Development Tools and Techniques","G","Permission of instructor",,,,,"2018-2019",Y,,,,"A. Glasmeier",,,
"11.427","Urban Labor Markets and Employment Policy","G","Permission of instructor",,"15.677[J]",,,,,,Y,,"P. Osterman",,,
"11.430","Leadership in Real Estate","G","",,"15.941[J]",,,,Y,,,,"G. Schuck",,,
"11.431","Real Estate Finance and Investment","G","Permission of instructor",,"15.426[J]",,,,Y,,,,"D. Geltner",,,
"11.432","Real Estate Capital Markets","G","11.431;15.402,15.414",,"15.427[J]",,,,,,Y,,"W. Torous",,,
"11.433","Real Estate Economics","G","14.01,15.010,15.011",,"15.021[J]",,,,Y,,,,"W. Wheaton",,,
"11.434","Tools for Analysis:  Design for Real Estate and Infrastructure Development","G","",,"15.428[J],IDS.720[J]",,,,,,Y,,"D. Geltner",,,
"11.435","Mixed-Income Housing Development","G","",,,,,,,,Y,,"P. Roth",,,
"11.436","Housing Studio: Neighborhood Sustainability Plan","G","11.401,11.301,11.601",,,,,,,,Y,,,,,
"11.437","Financing Economic Development","G","",,,,"11.137",,Y,,,,,,,
"11.438","Economic Development Planning","G","11.203;11.220;permission of instructor",,,,,"2018-2019",,,Y,,"K. Seidman",,,
"11.439","Revitalizing Urban Main Streets","G","11.301,11.328,11.401;permission of instructor",,,,,"2017-2018",,,Y,,,,,
"11.444","The New Global Planning Practitioner","G","Permission of instructor",,"4.232[J]",,,,,,Y,,"R. Goethert",,,
"11.450","Real Estate Development Building Systems","G","",,,,,,Y,,,,"Y. Tsipis",,,
"11.455","Financial Decision Making in Real Estate and Other Markets","G","",,,,,,Y,,,,"W. Torous",,,
"11.457","More than Data: Smart Cities, Big Data, Civic Technology and Policy","G","",,,,,"2017-2018",,,Y,,,,,
"11.458","Crowd Sourced City: Civic Tech Prototyping Class","G","",,,,,"2017-2018",,,Y,,,,,
"11.461","Technocracy","G","",,"STS.463[J]",,,"2017-2018",Y,,,,,,,
"11.463","Structuring Low-Income Housing Projects in Developing Countries","G","Permission of instructor",,"4.236[J]",,,,Y,,,,"R. Goethert",,,
"11.466","Technology, Globalization, and Sustainable Development","G","Permission of instructor",,"1.813[J],15.657[J],IDS.437[J]",,,,Y,,,,"N. Ashford",,,
"11.468","SIGUS Workshop","G","Permission of instructor",,"4.230[J]",,"4.231",,Y,Y,,,"Fall:  R. Goethert",,,
"11.469","Urban Sociology in Theory and Practice","G","Permission of instructor",,,,,"2018-2019",,,Y,,"J. Steil",,,
"11.470","The Politics of Development Policy","G","Permission of instructor",,,,,,Y,,,,,,,
"11.472","D-Lab: Development","G","",,"EC.781[J]",,"11.025[J],EC.701[J]",,Y,,,,"S. Hsu",,,
"11.474","D-Lab: Disseminating Water,  Sanitation and Hygiene Innovations for the Common Good","G","",,,,"EC.715",,Y,,,,,,,
"11.475","Navigating Power in Water and Sanitation Planning","G","Open to undergraduates with permission of instructor",,,,,"2017-2018",,,Y,,,,,
"11.476","Urbanizing China","G","Permission of instructor",,,,"11.146",,Y,,,,,,,
"11.477","Urban Energy Systems and Policy","G","11.203,14.01,permission of instructor",,"1.286[J]",,"11.165",,Y,,,,"Y. Hsu",,,
"11.478","Behavior and Policy: Connections in Transportation","G","Permission of instructor",,,,"11.158",,,,Y,,,,,
"11.479","Water, Sanitation, Hygiene and Environmental Sanitation (WASH-ENV) in Low- and Middle-income Countries","G","",,"1.851[J]",,,,,,Y,,,,,
"11.480","Urbanization and Development","G","",,,,"11.140",,,,Y,,,,,
"11.481","Analyzing and Accounting for Regional Economic Change","G","14.03;14.04",,"1.284[J]",,,,,,Y,,,,,
"11.482","Regional Socioeconomic Impact Analyses and Modeling","G","11.481J,permission of instructor",,"1.285[J]",,,,Y,,,,,,,
"11.483","Housing and Land Use in Rapidly Urbanizing Regions","G","Permission of instructor",,,,,,,,Y,,,,,
"11.484","Project Appraisal in Developing Countries","G","Permission of instructor",,,,"11.144",,,,Y,,,,,
"11.487","Budgeting and Finance for the Public Sector","G","",,,,"11.147",,,,Y,,,,,
"11.488","Urban Development in Conflict Cities: Planning Challenges and Policy Innovations","G","Permission of Instructor",,,,,,Y,,,,,,,
"11.490","Law and Development","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"11.491","Economic Development and Policy Analysis","G","11.701",,"17.176[J]",,,,Y,,,,,,,
"11.493","Property and Land Use Law for Planners","G","",,,,,"2017-2018",Y,,,,,,,
"11.495","Governance and Law in Developing Countries","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"11.496","Law, Social Movements, and Public Policy: Comparative and International Experience","G","Permission of instructor",,,,"11.166","2017-2018",,,Y,,,,,
"11.497","Human Rights at Home and Abroad","G","",,,,"11.164[J],17.391[J]","2018-2019",Y,,,,,,,
"11.499","Master of Science in Real Estate Development Thesis Preparation","G","",,,,,,,,Y,,"A. Saiz",,,
"11.520","Workshop on Geographic Information Systems","G","11.205,permission of instructor",,,,,,Y,,Y,,"Fall:  S. Williams\nSpring:  J. Ferreira",,,
"11.521","Spatial Database Management and Advanced Geographic Information Systems","G","Permission of instructor;11.205","11.220",,"11.523,11.524",,,,,Y,,"J. Ferreira",,,
"11.522","Research Seminar on Urban Information Systems","G","11.521,permission of instructor",,,,,"2017-2018",Y,,,,,,,
"11.523","Fundamentals of Spatial Database Management","G","Permission of instructor",,,"11.521,11.524",,,,,Y,,"J. Ferreira",,,
"11.524","Advanced Geographic Information System Project","G","11.523,permission of instructor",,,"11.521,11.523",,,,,Y,,"J. Ferreira",,,
"11.526","Comparative Land Use and Transportation Planning","G","Permission of Instructor",,"1.251[J]",,,,,,Y,,,,,
"11.527","Advanced Seminar in Transportation Finance","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"11.533","Ecological Planning with GIS","G","11.205",,,,,,,,Y,,,,,
"11.540","Urban Transportation Planning","G","Permission of instructor",,"1.252[J]",,,,Y,,,,,,,
"11.541","Public Transportation Systems","G","1.201,permission of instructor",,"1.258[J]",,,,,,Y,,,,,
"11.543","Transportation Policy, the Environment, and Livable Communities","G","Permission of instructor",,"1.253[J]",,"1.153",,,,Y,,"J. Coughlin",,,
"11.544","Transportation Systems Analysis: Performance and Optimization","G","1.010;permission of instructor",,"1.200[J]",,,,Y,,,,"C. Osorio Pizano",,,
"11.545","Transportation Systems Analysis: Demand and Economics","G","Permission of instructor",,"1.201[J]",,,,Y,,,,"M. Ben-Akiva",,,
"11.601","Introduction to Environmental Policy and Planning","G","",,,,,,Y,,,,"L. Susskind",,,
"11.630","Environmental Law, Policy, and Economics: Pollution Prevention and Control","G","",,"1.811[J],15.663[J],IDS.540[J]",,"1.801[J],11.021[J],17.393[J],IDS.060[J]",,Y,,,,"N. Ashford",,,
"11.631","Regulation of Chemicals, Radiation, and Biotechnology","G","1.811,permission of instructor",,"1.812[J],IDS.541[J]",,,,,,Y,,,,,
"11.701","Introduction to International Development Planning","G","",,,,,,Y,,,,"B. Rajagopal",,,
"11.800","Reading, Writing and Research","G","11.233","11.801",,,,,,,Y,,"Y. Hsu",,,
"11.801","Doctoral Research Paper","G","Permission of instructor","11.800",,,,,,,Y,,"S. Wellford",,,
"11.901","Independent Study:  Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.902","Independent Study: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,"S. Wellford",,,
"11.903","Supervised Readings in Urban Studies","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.904","Supervised Readings in Urban Studies","G","Permission of instructor",,,,,,Y,,Y,Y,"S. Wellford",,,
"11.905","Research Seminar in Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.906","Research Seminar in Urban Studies and Planning","G","",,,,,,Y,Y,Y,,"S. Wellford",,,
"11.907","Urban Fieldwork","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"11.908","Urban Fieldwork","G","",,,,,,Y,Y,Y,,"S. Wellford",,,
